text,is_spam,sentiment
sudah laporan mengikuti arahan tetap saja tidak bisa membantu dua akun gopay saya terblokir,False,neutral
"layanan sudah bagus, sudah mulai membaik di daerah saya",False,positive
bagus. terus tingkatkan pelayanan nya. sangat bermanfaat. kalau bisa nyalin voucher grts go food,False,positive
agia den pesanan kalera.,False,neutral
kadang gofoodnya masih belum maksimal sikap ke pembeli,False,neutral
"saya pengguna dari 2017, progres dulu baik, tapi sekarang aplikasi ini semakin buruk, jarak titik tidak tepat, jarak ambil makanan pun sering eror sehingga resto jauh. apalagi parahnya dipilihkan pengemudi jauh! kecewa uninstal",False,very_negative
"akun terbanned, padahal tidak melakukan pelanggaran. cuma transfer men transfer saja ke gopay temen percuma punya fitur transfer tapi ngeliat transaksi banyak dicurigain",False,very_negative
"terlalu ribet untuk verivikasi akun untuk saat ini, ngk usah pake link2 an segala , bikin sistem seperti awal saja pake kode otp lebih cepat dan mudah untuk masuk ke akun gojek terima kasih",False,positive
buruk banget skarang gopay. system nya berat. cs nya lambat dan sekarang mo login or register nerima otp saja lambat sekali. bikin malas n jera yang pake lama2,False,very_negative
"saran tambahan. untuk nerby klw bisa ada belanja yang di kirim secara same day atau one day sehingga 4 jam setelahnyabesoknya pak gojek tinggal bawah saja seperti marketplace tokopedia,bl, dan shopee. saya kasihan sama pak gojek nya yang milih2 belanajanya jadi lebih lambat seperti gomart, karena yang lebih tau itu spg nya.",False,negative
"saran aku ya, pas lagi pesan makanan, tu pengemudi saldo gopay jangan dipotong duluan sebelum pastiin warungnya buka apa belum. soalnya aku pesan makanan, dia belum pesan makanannya,sudah langsung dipotong saldo gopay, alhasil warungnya tutup. sedangkan saldo sudah dipotong,dia kembaliin, tapi kan kembalinya masih ada potongan, tidak full. txs",False,very_negative
semenjak founder goto pada keluar dari goto dan jualin kepemilikan sahamnya. aplikasi goto semakin nda jelas. pesan ojolmobil saja susah sekali dapat bahkan sering nolak. kalaupun dapat itupun jauh dari penjemputan,False,neutral
hei bisa tolong perbaiki? saya pesan gofood tidak bisa keluar menunya. padahal sinyal sangat baik. hp vivo t1 pro,False,positive
pengemudi sering ghosting. tidak mau anter tapi diem saja tidak ada info. tidak mau batal juga.,False,very_negative
lumayan baik dan sangat membantu,False,very_positive
"maaf aku kasih bintang satu sumpah sekmg go-jek makin buruk aplgi gocar nya sudah pengemudi nya susah pas dapat ktnya 3 mnt lagi ehh lambat lma jadi 8 mnt dan menjauh lagi lokasinya, trs pas tadi sore pesan gocarnya susah banget pengemudi nya tidak di ambil2 padahal sama lokasi dkt banget apa karena harganya murah tpi klau lagi ada potongan harga saya suka kash harga normal kenapa . tolong perbaiki lagi go-jek dan drivernya.",False,very_negative
"cepat, aman dan nyaman",False,very_positive
tepat waktu dan rute nya dikuasai pengemudi,False,neutral
"gojek siaalaan, bbrp kali bagus up masuknya lambat banget, kadang sudah pesan tiba2 dicancel orang sudah nunggu lama, kadang juga resto batalin sepihak, mau laporan susah banget ditanganinnya lama. kesal tidak sih kita sudah laper mau pesan makanan sudah bagus up malah lambat banget gangguan terus, buruk banget lma2 ini aplikasi, cs ditelp juga susah!",False,very_negative
"bagaimana nihh mau daftar tapi nomber nya sudah ke daftar ,, pas di cek login . nomber nya belum terdaptar , tolong di perbaiki ! .",False,negative
sangat membantu saya untuk pesan apa saja pakai aplikasi gojek,False,very_positive
cuma karena ktp buram tidak bisa up k gopay plus. tidak ad solusi lain. yang krja mesin smua hahahaha aplikasi sis sid lain ma masih bisa d up walau ktp buram.,False,negative
sangat penting untuk setiap pengantaran,False,neutral
sebaiknya pt gojek menertibkan akun yang diperjual belikan dengan verifiksi wajah drivernya.kan risih juga kostumer kalau selalu mendapat pengemudi yang plat kendaraan dan wajahnya berbeda diaplikasi.seperti kostumer kurang nyaman,False,very_negative
trimakasih sudah ada perbaikan ats ulasan sejak update makin kesini makin megecewakan. segala transaksi yang pk paylater selalu gagal karena alasan jaringan. tolong donk diperbaiki!,False,negative
efektif fast respon cepat dtg makanannya,False,positive
bagus apk no 01 di indo,False,positive
"bagus sih, cuma satu yang kurang, kita jadi tidak bisa liat motor si pengemudi itu apa, jadinya tidak tau kita bakalan naik motor apa. mohon diperbaiki ya, karena suka pusing nyari drivernya karena tidak tau motornya apa dan plat nomornya kadang berbeda dari yang ditampilkan di aplikasi, mohon diperbaiki",False,negative
"suka heran saya sama gocar , kalau bayar nya pake gopay pada kebanyakan nolak sama kebanyakan alesan. khusus pengemudi cirebon",False,positive
"jangan terlalu sering ninta fi upgrade dong ngabisin paketan,",False,negative
"pake gojek memang ok pelayannya yang ramah, sopan, bersih, tepat waktu, kendaraan layak pakai bagus. tapi pernah juga jangan sampai deh pakai jaket lapuk , bau, apalagi motornya tak layak.",False,very_positive
bintang tiga dulu ya sementara.kalau akun saya sudah upgrade ke gopay plus saya tambahin bintang ny penuh.terima kasih gojek.,False,neutral
tidak banget vouchernya tidak bisa dipake mana tidak bisa diklik juga,False,very_negative
sangat membantu soal nya saya ngak ada kendaraan.kemana mana tinggal klik.,False,very_positive
"kenapa kalau saya mesan go food ,kok bayar nya mahal ya padahal cuma dekat,dan ada satu lagi kalau update nya itu lambat",False,negative
"sering pesan makanan. resto sudah konfirmasi kalau makanan sudah jadi. tapi di aplikasi nya masih mencari driver. al hasil makanan datang nya lama. kadang kalau pesenya seblak,sampai di saya sudah mlodrok seblaknya. padahal pesan di hari hari biasa. sudah 80 menit makanan belum juga datang.",False,negative
"aplikasi bodoh yang paling menyebalkan. aplikasi nya sulit untuk di akses. saat sudah email nyangkut, jadi tidak bisa masuk aplikasi lagi.",False,very_negative
hmm kenapa ya setelah saya isi go pay aplikasi nya nda bisa di pake terus di update nda bisa juga,False,neutral
pengemudi pendiam.tidak banyak omong,False,neutral
maaf program sama sistemnya tolong diperbaiki,False,neutral
layanan gosend tidak ada guna sama sekali banyak pengemudi yang belagu ada yang alasan tempat penjemputan kejauhan lah ada juga yang minta ongkir 2x lipat dri harga yang tertera padahl lokasi tujuan tidak terlalu jauh dari penjemputan.mending hapus saja dah gosend kalau tidak berguna sama sekali,False,very_negative
semoga lebih maju lagi,False,neutral
"365 hari hampir stiap hari setiap jam, cuma jam 11 malam saja sampe jam 3 pagi tidak ngecek. mulai jam 4 subuh sampe jam 11 malem cek pendaftaran, sampe batas waktu, tetep saja jabodetabek tidak pernah buka, padahal ktp bekasi. tapi jakarta, depok, tanggerang, sering buka, tolong dong kita juga butuh menjadi mitra, bnyak yang hanya nyambi bisa gabung, lah kita yang kerja fokus ojol, mau daftar saja susahnya bukan main. memang tidak boleh punya akun gojek sama akun ojol lain, tolong admin info pembukaan bekasi",False,very_negative
"sangat membantu pelanggan yang butuh transportasi cepat, murah, praktis terus tingkatkan pelayanan",False,very_positive
mantap. sangat cepat ter upgrade dan membantu kami para pejuang pra kerja. salam sehat. rommy rizat moningka member gel. 5.,False,very_positive
terbaik pokonya di pengantaran bisa langsung via gopay sangat rekomendasi dech,False,positive
cukup membantu terutama buat emak2 kerja kyk saya yang kadang tidak sempet masak atw lagi di lapangan. cukup pilih menu lewat gofood dan keluarga di rumah bisa menikmati makanan.,False,neutral
gojek jangan pelit diskon ya. biar diskonnya bisa dialihkan untuk tip driver. tungitung bagi bagi rejeki lah ya,False,negative
"paraah. ini kejadiannya barusan saya pesan gocar, ketika pengemudi dateng saya bermaksud merubah lokasi tujuan, yang jaraknya kurang lebih selisih 1km dari lokasi tujuan yang awal. tapii. bujuug. tarifnya berubah dari 34.00 jadi 102.00 dan itu tidak bisa dirubah atau dibatalkan lagi. aplikator untung banyaak. jadi ini tooh, aplikasi karya anak bangsa yang kali ini merugikan saya publik",False,negative
kenapa saya bagus up gopay . tidak masuk.,False,neutral
alhamdulillah sampai selamat,False,neutral
"voucher diskon gofoodnya kadang bisa kepake kadang tidak, ngeselin.",False,neutral
"mantap, murah dong",False,positive
saya bagus up saldo gopay 50.00 tapi belum masuk juga? tolong bisa kah di ganti saya kecewa,False,neutral
"aplikasi bagus, harga murah, merakyat",False,positive
pengemudi sering mintak batalkan,False,neutral
"akun di bekukan karena hp saya lagi di service. selama itu saya pake hp punya istri . setelah di service saya masuk akun saya ternyata tidak bisa ,, kalau seperti ini punya akun tapi tidak bisa di pakai cuman bisa di liat lebih baik pake aplikasi yang laen saat nya beralih ke aplikasi yang lebih baik ,, lebih bagus dan lebih effisien . bye bye bye gojek .",False,positive
"kalau dari stasiun maupun terminal mudah mendapatkan drivernya. sayangnya saat mencari dari desa, saya kesulitan. jarak kota ke desa 10km-an. mungkin masih sedikit driver2nya. mesti pesan dulu dengan pengemudi yang pertama saya dapat dari kota.",False,positive
"tolong kasih tau sama cs yang tadi saya infoin ada masalah di pesanan gofood buat periksa pastiin ke resto, bukan nya di cek malah ngirim jawaban templet, giliran lambat pesanan tidak jadi2 ilang. tolong kerja yang benar. pesan gofood dua kali lambat nya tidak wajar di resto, tidak bisa chat kmna2, tidak bisa batal, tau2 setelah lambat batal sendiri toko tutup,",False,very_negative
"mantap,, sangat membantu perut saya yang lagi kelaparan gofood ok,, walaupun baru download ,, sama baru pertama kali pesan tapi ok banget",False,very_positive
"sangat membantu tapi harus tetap berinovasi supaya tidak tertinggal oleh aplikasi sebelah yang sudah mulai bagus,dan untuk layanan gomart kembalikan seperti yang dulu yang bisa memilih mau belanja di toko mana",False,very_positive
"ini aplikasi susah banget di daftar, ribet anjir. harus pake email. email di masukka. katanya sudah terdaftar. kapan terdaftarnya coba. baru daftar padahal. dicoba ulang, katanya kebanyakan nyoba. lah trus bagaimana dong. disuruh nunggu 0.5 jam lagi. aneh. kalau boleh dipermudah lah sistem aplikasinya. jangan ribet2. susah jadinya makenya.",False,very_negative
sangat membantu di saat pengen belanja tapi tidak bisa pergi sendiri,False,positive
"sangat membantu,mohon tetap dijaga keramahan pengemudi agar kita semua bisa nyaman",False,very_positive
"beli go food pakai gopay later tanggal 1 mei, tanggal 2 mei ada notifikasi terdapat tunggakan pembayaran bulan april. ternyata pembelanjaan mei dimasukkan tagihan april, tanya customer service jawabannya penagihan 30 hari dari waktu belanja. ditanya kenapa belanja tgl 1 mei masuk tagihan april tidak bisa jelaskan. bayar tagihannya, tutup gopaylater nya, review aplikasinya. done, semoga jadi pembelajaran bagi yang lain. editing benerkan tidak nyambung jawabannya, meta. meta. robot atau cs nich?",False,very_negative
"mau login semakin ribett pake link segala sedangkan buat yang punya 2 handphone satu nomor sangatt sangatt ribeett harus mindah kartu sim lah apalah, sedangkan kalau lagi diluar darurat lagi butuh gimanaa? sangat mengecewakan",False,neutral
"saya kecewa menggunakan aplikasi ini. gopay saya tiba-tiba ke blokir padahal saya tidak melakukan aktivitas yang tidak wajar. mana saya sudah upgrade ke gopay plus, malah ke blokir.",False,very_negative
"mantap,, tapi promosi pocernya khusus di biker penumpang roda dua lebih sering dan lebih banyak lagi dongg.setiap bulan nya! karena ini yang paling aktif di pakai kastemer.",False,positive
saya senang dengan aplikasi gojek yang sangat membantu perjalanan saya,False,very_positive
"cukup merugikan, tanpa saya tau saya tidak sengaja ke pesan double pesan di go ride, sehingga saat di jalan tiba tiba ditelpon pengemudi padahal merasa tidak memesan. cukup merugikan saya dan pengemudi gojek",False,negative
sangat bagus dan nyaman,False,very_positive
untuk seluruh tim dan cru gojek. dengarkan. khususnya bagi bos nya. ini kalian kasih tahu kepada tim bahwasanya jalan itu di lihat. jangan ikutin maps. di lihat denahnya. biar tidak kelamaan. ya. tolong lah. dilihat denahnya. atau tanya sama orang saja. biar tidak ribet. semuanya pasti tau penduduk setempat kalau kawasan mereka. ya. penting banget ini. sering terjadi kesalahan dlm penjemputan atau pengiriman. bulan cepet sampe. malah muter2 saja.,False,very_negative
"daftar goplus harus pake ktp, satu ktp satu akun, sedangkan akun saya yang dulu sudah diupgrade ke plus hapenya hilang, pas mau nge upgrade pake yang baru tidak bisa karena ktp pernah dipakai, jadi susah buat bayar bayar gitu nya. bagaimana caranya biar bisa diupgrade ke plus kalau ktp hanya satu?",False,very_negative
makin kesini kadang suka eror aplikasinya,False,positive
mohon di respon pak. kenapa ya setelah saya perbaruiin gojek nya tidak bisa di pakek lokasi tidak di temukan dan tulisan nya server sedang merayap itu harus gmna ya,False,negative
aplikasi yang paling recomended banget bagi kalian yang transfer ke rekening lain walaupun kalian tidak punya akun bank.dan biaya adminya juga lebih murah.,False,neutral
"gojek sekarang kenapa sih? terutama gofoodnya, dulu bagus poll padahal. sekarang susah banget dapat pengemudi alhasil pesanan sering terlambat bangett. keburu mati wkwk",False,neutral
gofood ny tidak jelas!,False,very_negative
"gojek sudah bagus sih, cuma lebih banyakin lagi promosi nya, trus juga kalau pesan goride padahal jarak nya deket banget tpi kenapa hrus kena harga yang setara sama jarak jauh.",False,positive
"alhamdulillah aplikasi gojeknya sangat membantu ,tetapi kalau saat gerimis sangat lambat pesan gojeknya ,padahal masih gerimis dan sering minta di batal juga .mohon tingkatkan kembali pelayanannya terhadap customer trima kasih.",False,negative
"aplikasinya bagus banget, bisa membantu perjalanan ke tempat kita tuju dengan mudah",False,very_positive
kenapa aplikasi ini kalau tidak pake wifi susah masuk . tiap buka .internet wifi tidak tersambung . bahkan transfer kadang juga tidak masuk nyantol bbrp hari . tolong diperbaiki sistem nya,False,very_negative
kemarin akun tiba2 log out sendiri. pas mau login dan sudah dapet kode otentikasi gagal login terus tulisannya server padat merayap. sekarang malah abis masukin nomer saja sudah ditolak. buruk,False,negative
"masalah gosend ngeselin asli keterlaluan kamu ya. ada notip perubahan harga saya click ok. muncul lagi notip perubahan harga lagi saya ok in lagi. berulang ulang ok ok ok, tapi apa, tetep tidak bisa pesan gosend nya. notip itu muncul terus berapa kali saya ok in, sama terus bagaimana sih. sampe pusing",False,very_positive
"sudah bisa pakai promonya, gojek mantap, banyakin terus promonya, kalau bisa promonya kayak dulu bisa digabungkan promonya, oh ya harta karun tidak bagus diskonnya, jadi bagusnya hilangkan saja harta karun tidak, capaipun tidak ada gunanya",False,very_negative
"aplikasi go-jek nya sih bagus yaa, banyak kasih promo. cuma resto2nya licik yaa, harga dinaikkan biar kesannya kasih diskon besar. sampe2 harganya macam harga di resto hotel bintang 5, padahal cuma kaki lima. kenapa sih resto2 cuma ngejar untung semata, tidak memikirkan adab jual beli, kejujuran dlm berniaga. bahkan kemarin pesan go-food desc di aplikasi dengan yang datang tidak sesuai, bukan cuma jauh dari ekspektasi tapi juga jauh dari yang mereka promokan di aplikasi. mengecewakan.",False,very_negative
"tolong pihak gojek, update alamat. kadang susah pengemudi cari alamat, padahal sudah masuk titik, tapi selalu tidak sesuai titik.",False,negative
"login gagal verifikasi muka, padahal muka sendiri melalui ktp saya sendiri, beberapa kali mencoba padahal disitu ada uangnya, tolong jangan dibikin ribet perihal saya memangkas rambut seolah2 foto berbeda",False,very_negative
"maaf saya turunin bintang nya jadi 2, karena sekarang banyak biaya yang diminta ke customer gofood, jasa aplikasi yang saya tidak tau maksudnya apa. walaupun cuma 2rb, tapi kalau setiap pemesanan harus charge 2rb lagi keknya agak memberatkan, padahal 2rb itu bisa jadi tip untuk driver. semoga kedepannya ada kebijakan yang saling menguntungkan kedua pihak. terima kasih.",False,negative
semoga lebih baik lagi kalau bisa kalau pesan gojek kalau bisa harus ada merek kendaraan terus plat nomornya biar gampang,False,positive
saya berharap pesan gocar bisa cepet sampai naik tol dekat rumah di google map 30 menit pengemudi kenapa ini pengemudi ngikuti rute sesuai aplikasi lewati jalan biasa banyak lampu merah dan galian,False,neutral
"sip oke, aplikasinya enak fiturnya tidak rumit amat.",False,positive
"sangat membantu memenuhi kebutuhan transportasi, pengantaran makanan, belanjaan. semoga sukses selalu. terinakasih.",False,very_positive
"gojek bagus ,ok",False,positive
"haloo, saya izin berkomentar dengan sistem gojek yang menghapiri pengemudi dengan kode yaa. ini biasanya saya dapati di sekitar stasiun. jujur, ini justru mempersulit penumpang. yang biasanya dihampiri driver, justru kita yang menghampiri. belum lagi, pengemudi yang mangkal itu pasti akan kebanyakan menolak karena memandang harga dan jarak. terimakasih, ya.",False,neutral
saya senang menggunakan gojek. namun saya sering merasa tidak enakan sama tukang supir goride dan gocar aplikasi sering mengalami gangguan saya pesan goride 1x tapi malah yang kepesen 5 goride saya jadi tidak enakan mau milih mana. saya merasa berdosa . saya harap perbaiki untuk aplikasinya.,False,very_negative
bagus ceut bagus banget .sangat membantu dan sangat mudah menggunakan nya,False,very_positive
tolong di bantu kak.agar saya bisa menikmati semua fitur di aplikasi gopay plus.terima kasih,False,neutral
"aplikasi nya bagaimana sih min, tadi saya barusan melakukan transaksi dengan embel embel cashback 100 tapi sudah 15 menit, saldo cashback saya koo belum masuk ya ?",False,neutral
saya sangat senang pakai aplikasi gojek gampang kemana kemana tarif nya saja murah dan mencari rute tercepat untuk saya pulang ke rumah,False,positive
susah dapet gojeknya sudah nyari 1 jam tidak dapet,False,negative
"makin lambat kenapa makin buruk pelayanannya, pesan makanan lambat banget tidak sesuai estimasi. keterangannya bakal dapat pengemudi pas pesanan mau jadi , tapi ini sampai yang punya ruman makan ngechat kalau makannya sudah jadi drivernya belum ada. bahkan rumah makannya mau tutup lagi. estimasinya ngaur, tidak berubah-rubah 16-26 menit gitu terus. kasi rating 2 pun rasanya dah berat hati kenanya.",False,very_negative
tidak pernah dapet potongan diskon,False,negative
ojol tidak ada masalah.rating saya ke mereka selalu baik.cuma aplikasi nya makin berat di android.kebanyakan promosi yang tidak jelas.bukan buat penumpang tapi di munculin .sampah,False,very_negative
"aplikasinya sangat bagus dan membantu. dengan menggunakan aplikasi ini, jika ingin bepergian, mesan makanan, kirim barang itu bisa dilakukan dengan sangat mudah dan cepat. terima kasih go-jek. we love you",False,very_positive
"bagus, mudah dan cepat mau pesan apa saja.",False,very_positive
"mahal ongkir nya dari pada pesanan nya, dn pesanan juga mahal2",False,negative
kenapa banyak keluhan ahkirini di sini,False,neutral
biaya aplikasi nya gede banget.,False,neutral
makin memudahkan dalam bertransportasi dalam kota,False,neutral
"aplikasi yang membantu dalam keseharian, mulai dari transportasi, makanan, hingga belanja",False,positive
tidak bisa upgrade ke gopay plus. susah banget. sudah coba berkali2 masih juga gagal. halah,False,very_negative
kalau ngasih ongkir dipikir kids masa ongkir sampe 30rb,False,neutral
banyak pengemudi yang batal,False,negative
selalu senang pake gojek. tolong promosi nya sama diskonnya di banyakin lagi. buat pembayaran tunai. jangan pake minimal belanjanya berapa gitu baru bisa diskon. kasian yang gg punya banyak duit,False,neutral
lagi -lagi kecewa berat sama metode pembayaran gojek. promosi banyak dikasih. tapi tidak ada satupun yang bisa digunakan. memang bisa milih promosi nya tapi tidak berpengaruh atau mengurangi biaya nya. kan sama saja jadinya ! kayak tidak niat kasih promo. parah.,False,very_negative
"kenapa belum bisa di sambukan ewalet gopay di akun prakerja,segara normalkan kembli",False,neutral
waktu dulu enak menggunakan aplikasi gojek ini mau transfer duit ke bank dll mudah namun sekarang kenapa saya mau transfer uang namun di saldo tertera tidak cukup padahal saldo ada,False,positive
makin sini makin aneh biar cepet ongkos terus naik susah dapetnya,False,negative
"terasa sangat membantu ketika saya pindah ke kota lain, di tempat baru ini saya belum tahu jalan atau tempat yang akan dituju, dengan adanya gojek sangat membantu mobilitas saya.",False,very_positive
sangat membantu dalam transportasi jasa angkutan umum melalui aplikasi. karena lebih mudah dan praktis.,False,very_positive
"semakin lambat semakin mengecewakan saja ini aplikator,mulai dari para mitranya,mereka kebnyakan motornya tidak nyaman saat di bonceng,rata2 motor mereka sekarang buruk dan seadanya saja di pakai,kemudian helm untuk penumpang sangat memprihatinkan,kaca helm kotor dan tidak jelas untuk penglihatan,ada yang bau juga,ada yang sabuk helmny asal2an saja,mereka sekarang para mitra tidak mungkin perduli dengan hal kecil ini,karena mereka sudah terlena dengan penilaian para konsumen yang kasian memberi 5 bntang",False,very_negative
aplikasi ini sangat bagus bagi saya karena aplikasi ini sangat bermanfaat bagi saya dan orang lain. tingkatkan terus kinerjanya -,False,very_positive
"kenapa sekarang tiap masuk minta update terus? karena alasannya kadaluarsa. padahal sudah uninstall dan pasang lagi, tapi tetep tiap klik minta update. mana hp gua hp oppo jadul yang memorinya ram kecil. plis kenapa sih itu ojek online tambah gede saja aplikasinya. mau beli hp baru pun belum ada duit lah. nasib hp kentang",False,neutral
"sulit sekali ketika memasukkan alamat penjemputan dan pengantaran yang akurat, selalu disarankan alamat yang keliru. mohon diperbaiki spy lebih memudahkan pengguna aplikasi.",False,negative
"menyesal bagus up di gopay, gabisa di transfer ke mana mana karena masih belum upgrade. sedangkan pas di upgrade di tolak mulu karena alasan nya ada sedikit goresan, padahal goresan nya kecil banget. upgrade di aplikasi lain bisa bisa saja itu. duit nya jadi ke tahan di gopay dehh. bagaimana cs nya bisa bantu tidak?",False,negative
aplikasi ini sangat mudah digunakan terutama untuk ibu-ibu. harga terjangkau dan mendapatkan kenyamanan,False,very_positive
"baru tau gopay kalau belum bagus up harganya murah banget, pas sudah bagus up sesuai harga eh jadi mahal harganya, topup lagi gitu lagi, terus saja gitu ahaha",False,negative
"hallo gojek. tolong untuk update ke depan saat pesan go food atau pengemudi atau lainnya saat ingin klik pesan, beri notifikasi konfirmasi dulu atau masukan pin, agar tidak lgsg terproses pesanan nya. terimakasih",False,negative
"mau ganti nomer saja susah banget, mau daftarkan pake nomor baru email sudah terdaftar, masak mau ganti email? kenapa tidak bisa login pake email saja",False,very_negative
"potongan buat pengemudi nya apa tidak kurang besar? kasian pengemudi nya , mau harga mahal pun tetep ke pengemudi nya mah kecil. sungguh tidak adil",False,very_negative
2 hari yang lalu saya isi saldo gopay sampai sekarang tidak masuk-masuk. untuk pihak gojek saya mohon atasi permasalahan saya ini secepatnya. saya yakin pasti ada orang lain yang punya masalah saldo sama dengan saya. berkali-kali saya minta tolong tapi saldo saya tetap tidak terisi sama sekali.,False,negative
drivernya baik hati,False,positive
sangat membantu di saat kepepet dan mager,False,very_positive
"kalau deket banyak yang batal pesanan , tidak kayak maxim harga 8k cpet dapet pengemudi nya tidak pilih2 .",False,very_negative
"kadang resek, kadang nda dapat trus",False,neutral
terima kasih buat karya anak bangsa gojek kemana mana bisa aplikasi sekarang mau makan dan belanja tinggal menggunakan aplikasi sangat terbantu sekarang dengan adanya gojek semua jadi lebih mudah terimakasih gojek,False,positive
masuk akun susah.tiba tiba mnta masuk akun.padahal tidak oernah keluar akun.perbaiki lagi lag.jangan makin lambat makin buruk ni aplikasi .kmpret gua pas masuk tidak masuk masuk,False,very_negative
"buruk lah, masa sudah di download tidak bisa2 memasang apk nya. malah ngedownload lagi ngedownload lagi kan apk suee. pada ruang penyimpanan masih cukup. tolong di bantu.",False,negative
"sekarang pelayaanan gofood makin jelek,estimasi selalu lambat.pakai pengiriman paling cepat, sama saja sampai nya 1 lebih kadang bisa sampai 2 jam",False,negative
banyak bonus promosi saya langganan go-jek plus karena harganya murah bagi saya,False,positive
"saya sudah bayar gopay pinjam sebesar 1.421.900, tapi tagihan tetap muncul, mohon konfirmasinya kak",False,neutral
"kami sangat senang menggunakan transportasi yang sangat membantu n memudahkan keperluankami, tks",False,very_positive
"overall secara aplikasi sudah ok, dari pusat gojek dapat menginformasikan kepada seluruh armada gojek jika cari penumpang agar jangan mengganggu pengguna jalan lain misal berenti didepan gang, atau jalan zigzag ditengah jalan karena fokus cari penumpang sehingga menimbulkan kemacetan atau bersitegang dengan pengguna jalan lain bahkan kecelakaan.",False,neutral
tidak jelas saya kan orng ky hapus saja deh,False,very_negative
"tolong dong masalah gojek saya tidak di urus urus. saya tidak bisa pesan dan harus menghubungi layana pelanggan saya sudah telepon tapi tidak di urus urus. bilangnya cuma sejam atau 1x24 jam sampe sekarang sudah 2 minggu tidak kelar kelar. ini masih tidak bisa update, aduh bodoh sekali aplikasinya",False,very_negative
"dulu memang terbaik, tapi akhir2 ini sering banget dicancel oleh pengemudi car, mungkin alasannya karena saya pilih yang hemat tapi bawa 3penumpang, apakah itu salah saya? sedangkan di apknya tertera untuk 4orang. disitu si pengemudi rata2 tanya berapa penumpang stlh saya jawab 1dewasa 2anak lgsg di cancel. tolong dong gojek kasih peringatan buat pengemudi car seperti itu. sering banget loh aku tercancel, dan itu sangat menghabiskan waktu. waktu jadi terbuang karena pesanan berulang! sorry for one",False,positive
"makin kesini tarifnya semakin mahal! biasanya gopay lebih murah dibandingkan tunai, eh sekarang sama ajaa. buruk banget tau tidak! pelayanan drivernya juga kurang bagus, byk yang ketus dan satu lagi aplikasi sering error. not recommended!",False,very_negative
"kenapa yaa saya suda topup gopay saldonya ngak masuk padahal sudah kepotong di m-bnking saya,trus siapa yang mau tnggung jawab kalau begini?",False,neutral
"satu kata ,good. memuaskan sgt membantu dlm kesibukan aktivitas saya,semua sudah tersedia di sini fasilitasnya",False,very_positive
"tadi tiba2 dpat telfon katanya sih dari operator gopay indonesia, terus katanya saya menagin uang 2juta rupiah ap ya beneran, cuma kenapa mas mas ny maksa suruh bagus up gopay ny 200rb skrang juga , rada aneh pengen mastiin telfon k gojek jambi no ny tidak bisa dtelfon",False,neutral
"makin aneh, makin di update tidak bisa pencet track live pesanan di e-commerce yang diantar",False,negative
biasa nya gojek nga ada mslh. pemesanan tidak jadi karena jaringan telkomsel eror.saldo saya sudah 2x hilang. dibuka lagi riwayat ada kata lagi proses. agak kecewa sekarang. sudah dkrim ke email gojek nmum nga ada tanggapan saldo kembalii,False,very_negative
"yang hilang dari gojek saat ini adalah gotiket, jadi kaga bisa lagi dah buat pesan tiket bioskop hadehh padahal membantu banget",False,neutral
sinyalnya suka ngeselin,False,positive
"hidup jadi lebih mudah dengan adanya layanan gojek, mau blanja, ngirim paket, mau kmna ajj serta pesan makanan ap ajj jadi lebih efesien, hemat waktu dan tidak ribet.",False,positive
"rating saya tetep sama terutama terkait gofood nya , sudah pake gojek plus tapi kalau bandingin harga sama aplikasi sebelah s tetep kalah murah untuk produk makanan yang sama. memang sepertinya gojek ngincar pasar orang yang makannya ramean bukan perseorangan soalnya minimal pembelian untuk promonya besar banget",False,neutral
"aplikasi costumer hanya untuk membahas pelayanan maximal guna mendapatkan keuntungan yang maximal pula tanpa memikirkan jerih buruk pengemudi yang membangun hal tersebut. jangan tanya kenapa alasan pemberian rating yang tidak baik ini. jika ingin tau kenapa alasannya, cuman 1 kata yaitu percuma. terimakasih!",False,very_negative
"bagus, cuman kadang kurang akurat lokasinya. padahal ngepinnya sudah pas. tpi tidak d temuin sama drivernya. so far bagus, ngerasa terbanru banget apalagi ad promonya kadang. cuman tolong nntik kalok bisa d isi keterangan pengemudi motornya apa soalnua cuman ad plat nomor kendaraan saja jadi agak bingung nemuinnya",False,neutral
setiap nerima dana ke gopay di aplikasi gopay malah potong dana bikin rugi padahal bagus up di alfamart saja sudah di potong admin ya ternyata sampai ke akun gopay pun juga di potong dana tidak benar nich aplikasi nya bikin rugi saja,False,negative
aplikasinya sangat mudah d mengerti gampang juga untuk login.,False,very_positive
"lumayan bagus, tapi skr sudah jarang promosi untuk goride apalagi gocar.",False,positive
kenapa sih setiap mau update no hp baru selalu yang muncul ad masalah padahal sudah verivikasi akun tinggal no hp yang baru ttp saja ad masalah trs mohon di tanggapin ya kak keluhan saya terimakasih,False,neutral
penjemputan selalu tepat waktu,False,neutral
ongkirnya tambah mahal kalau bayarnya tidak pake gopay. buruk aplikasi ini tambah tidak wajar harga makanan lebih wajar kalau mahal . ini justru ongkirnya yang keterlaluan.,False,very_negative
semoga lancar terus,False,positive
ok bagus gopay banyak bonusnya terima kasih attentinya attensinya ya,False,positive
