review,rating,sentiment,sentiment_label,label,date,thumbs_up
"Tolong donk pihak gojek, berikan sanksi ke driver yang ambil orderan tapi ngediemin customer minta di cancel , kasian orng yang butuh tapi didiemin. Mohon di tindaklanjuti.",2,2,negatif,1,2024-11-17 17:00:05,1
Belum juga milih alamat udah dapet driver Kalau bug tolong dibenerin,4,3,netral,2,2024-12-16 15:38:10,0
Gak ada bonus padahal pemakai Lama,4,3,netral,2,2025-03-01 11:45:59,0
"Limit gopay later di kasih buat apa?ga bisa di pke...percuma aja..gopay later emang aturannya begitu ya?tiap berapa bulan sekali di blokir,pdhal pembayaran lancar,tidak pernah telat apa lagi nunggak.ini udah kedua kl nya di blokir.apa emang bgitu aturannya,0dhal bbrp bulan lalu baru nambah limitnya.kok aneh ya?",2,2,negatif,1,2025-10-21 06:01:17,1
"aplikasi repot, mau ganti email repot, ganti mo hp repot, akun dah dihapus pun masih repot",1,1,sangat_negatif,0,2025-11-09 16:49:09,1
"saya gabisa login dari kemarin padahal udah ganti nomer, setiap mau login muncul terjadi kendala teknis",2,2,negatif,1,2025-05-28 04:40:46,2
"Semuanya bagus, cuman mohon tolong kembalikan lagi fungsi chat si gosendnya.",4,4,positif,3,2025-07-24 14:28:13,1
sayang agaj mahal huhihuhii,3,3,netral,2,2025-08-18 21:40:06,1
harganya selalu makin naik ketika sering dipakai,4,4,positif,3,2025-09-15 11:20:12,0
kalo dia cuaca buruk suka eror maps nya. sm driver nya lama nunggu,3,3,netral,2,2025-03-19 18:06:15,0
"nyaman sih, cuman terkadang argo atau tarif suka naik harga",4,4,positif,3,2025-03-25 21:03:22,0
promonya sudah makin dikit niyyy,4,4,positif,3,2025-09-26 17:10:02,0
"makin susah cari driver, cmn gara2 sering pke kode promo",3,3,netral,2,2024-11-17 02:05:46,1
"aplikasi ampas, kalo udah sepi driver tutup aja perusahaannya, bukan solusi saat kelaparan, yang ada malah makin lapar.",1,1,sangat_negatif,0,2025-11-19 20:13:20,1
kadàng cepet pdsan gojek tp kdng klo udh samapi kàrena bawa ank suka ditolak ojol kadang suka sebel am gojek menfing maxim,4,4,positif,3,2025-02-27 21:06:11,0
Ok cukup mambantu saat dibutuhkan pelayanan jg ok,4,4,positif,3,2025-02-26 13:09:25,0
"Sekarang kalau kirim dana ke gopay malah ada potongan seribu, pdhal kemarin kemarin tanpa potongan, pdhal kan sudah ada admin 999 rupiah",3,3,netral,2,2025-03-16 19:19:06,0
kenapa tidak bisa di update?,4,1,sangat_negatif,0,2025-08-10 11:36:32,0
gocar tarif hemat lama nunggu nya,4,4,positif,3,2025-05-14 08:17:55,0
"ini kenapa sekarang aplikasinya kok lemot sekali pas mau buka, bahkan saya sering tidak bisa masuk ke aplikasi, ini semakin di update kok semakin jelek dan semakin berat saja untuk masuk ke aplikasi.",1,1,sangat_negatif,0,2025-10-15 10:19:36,1
Terlalu lama kalo pagi pick upnya,2,2,negatif,1,2025-02-03 06:51:15,1
driver sedikit banget kalo kalem,1,1,sangat_negatif,0,2025-11-09 00:29:06,1
"upgrade ke gojek plus semua data ilang,tagihan dll malah gak muncul..ujungnya nanti pengguna yg di kenakan pinalti..",2,2,negatif,1,2025-05-25 02:58:30,0
"jelek, udah 3 kali double order padahal internet lancar dan saya hanya menekan sekali saja",1,1,sangat_negatif,0,2025-10-18 08:10:42,2
"aplikasi aneh, mesen ini itu mahal banyak banget cacicu, ribetin konsumen sama pelanggan buat nyari untung",1,2,negatif,1,2025-11-02 19:02:00,1
"perut lapar, ingin keluar malas karena gerimis, ya ...gojek aja, tinggal nunggu beberapa menit dah dapat nasi goreng siap makan, alhamdulillah perut kenyang tanpa antri dan kehujanan,",5,5,sangat_positif,4,2025-10-23 22:18:39,0
aplikasi gjls gua nunggu vocer diskon gabisa di klaim alasan vocer kadaluarsa gua tunggu bentar doang udah abis vocer,1,1,sangat_negatif,0,2025-10-27 00:06:13,1
"aplikasi anjing dendaan ga ngotak anjing, paylater 12k denda 50. gw lupa anjing bukanya ga mau bayar ga ngotak dendaan . doaken sing ulang payu goblog",1,1,sangat_negatif,0,2025-10-02 02:05:58,1
aplikasi ojek online terbaik,5,5,sangat_positif,4,2025-11-16 12:34:44,0
Setiap ketemu driver dari gojek Alhamdulillah ramah ramah,4,5,sangat_positif,4,2025-02-07 13:55:45,0
"Disuruh update, tapi bolak balik terus menunya, gimana nih",4,4,positif,3,2024-10-28 22:41:18,0
"Titik perjalanan lemot di map nya, jd sulit melihat lokasi supirnya udah sampai dimana? Pdhl sudah di update ke versi terbaru tapi msh lemot aplikasinya. Tolong diperbaiki lagi",3,3,netral,2,2025-02-17 17:38:00,5
tepat waktu dan ramah,5,5,sangat_positif,4,2025-11-18 18:40:31,0
"bapuk banget ini aplikasi, tarifnya kaga ada stabil2nya, tergantung cuaca. lemot juga, cuaca hujan pasti susahnya mapun alesannya booking lagi rame, padahal banyak driver sekitaran stanby",1,1,sangat_negatif,0,2025-09-30 20:06:33,4
fitur gofood tidak ramah ke customer,1,1,sangat_negatif,0,2025-10-29 20:47:34,1
Tolong diperlihatkan driver yg aktif disekitar dong biar kita bisa pantau,4,4,positif,3,2025-02-05 07:52:06,0
"sangat nyaman, bersahabat",5,5,sangat_positif,4,2025-10-17 15:57:49,0
Gw kalo inget gojek Inget masih Nyari duit di ojol 2014 masih mantap... yg Setiap hari paling kecil dpt 800rb. ..,5,5,sangat_positif,4,2025-10-05 16:35:55,0
Sangan Baik Dan Saangat Membantu,5,5,sangat_positif,4,2025-10-12 19:21:25,0
aplikasi lemot bug parah,1,1,sangat_negatif,0,2025-10-17 18:52:26,1
"saya kurangi bintangnya karena kritik driver yang menolak booking order, terimakasih",4,4,positif,3,2025-04-03 19:46:24,0
"4 dulu, nanti nyusul",4,4,positif,3,2025-08-30 16:48:39,0
kok jadi kyk gini gojek ... lelet banget,3,3,netral,2,2025-03-20 17:27:51,0
gak pernah dapat driver udah 3 hari selalu aja gak ada sibuk lah masa sebanyak itu loh udah 3 hari aku nunggu sia² aja,1,1,sangat_negatif,0,2025-10-27 07:03:26,1
"Driver Gocar banyak yg ga ramah, Driver gojek banyak yg suka cancel sembarangan, GO FOOD NYA LAMA.",1,1,sangat_negatif,0,2025-09-29 19:59:09,3
aplikasi susah masuk,4,4,positif,3,2025-11-07 15:29:02,0
Terus tingkatkan promo nya,4,4,positif,3,2025-10-06 11:03:45,0
knapa ya sering kali pesen gocar tapi selalu kebetulan gokarnya lagi nganter penumpang dlu jadi aga lama nunggunya,4,4,positif,3,2025-11-16 17:09:01,0
"Buat apa ada opsi bayar lebih banyak kalau waktu pengantarannya tetap lelet, malah telat terus sampai sejam lebih. bintang satu deh",1,1,sangat_negatif,0,2025-10-28 20:38:42,7
Saya mesan gocar dicancel semua,3,3,netral,2,2024-12-23 09:14:04,0
Knpa skrng ada double order.. Pengiriman makanan jdi lama krna driver harus antar 2 orderan dan kami harus menunggu lama sampai makanan sdh dingin baru driver sampai Orderan di resto menunggu lama mencari driver padahal ada driver yg dekat di resto..,2,5,sangat_positif,4,2025-03-08 23:03:06,1
aplikasi kurang ringan,3,3,netral,2,2025-06-11 11:06:01,0
selalu terbaik milik anak indonesia asli walaupun ceo nya ditang,5,5,sangat_positif,4,2025-11-08 18:46:55,0
"Pencarian cepat disuruh bayar lg tapi masih lambat,",2,2,negatif,1,2025-01-24 14:36:55,1
Banyak iklan nya males ga usah banyak iklan,2,2,negatif,1,2025-01-06 15:15:12,0
"saya suka pkai gojek banyak promonya dan diskon klau bisa promo dan diskon nya lebih besar lagi ya, tapi paylater ny susah untuk di aktifkan",4,4,positif,3,2025-10-07 09:02:00,0
"baru kali ini kecewa pake gojek,lebih ke driver nya sih sebetulnya,driver ga mau jemput karna argo kecil, loh kan saya pakai gojek plus pasti ya promo, kalo ngga mau, ya ga usah bilang kyk gitu lah,gimana sih.. aplikasi bagus mantap semua,tapi karna satu dua orang yang begitu jadi gimana gitu, ngga nyaman ga akan perpanjang lagi kalo kyk gitu",3,3,netral,2,2025-01-15 22:41:54,0
"tolong donk dprbaiki lg sistemny,, knp kl pas hujan kok susah bgt dpt driver..",4,4,positif,3,2024-12-26 13:43:28,0
min apa bisa biaya kirim nya dikurangin sedikit? T_T aku pesan es krim harga promo nya 12.9k eh pas di co jadi 25k,4,4,positif,3,2025-04-12 12:42:32,0
beberapa hari terkendala padat merayap pdhl pake apk lain bisa .. aneh mau order ga bs mulu,3,2,negatif,1,2025-05-26 16:22:28,0
aplikasi berguna banyak promo diskon voucher harga terjangkau best lah pokoknya gojek,5,5,sangat_positif,4,2025-10-07 12:55:12,0
solusi mager sama pengen ini itu,5,5,sangat_positif,4,2025-10-26 16:51:20,0
baik untuk di gunakan,5,5,sangat_positif,4,2025-10-30 10:18:05,0
"saya pesan gofood, nunggu sejam 15 menit lalu dibatalkan dari aplikasi, pesan lagi dengan pengiriman instan tetap disuruh nunggu 1 jam, dan itu semua kita tidak bisa cancel, tpi dari aplikasi bisa, btw terjadi di semarang, waktu di jakarta aman jaya",1,1,sangat_negatif,0,2025-11-12 20:18:17,1
sering banget dapet driver yang udah tua jalannya lama,3,3,netral,2,2025-04-25 10:08:13,0
"setahun dua tahun gak mau pakai gojek gofood. sudah 1 minggu lebih ini pakai goshop lebih dari 4 kali selalu dikasih driver yg jauh. dulu sy jg malas beli gofood krn sering pilih resto dekat rumah tapi dikasih driver yg jauh dr resto. pilih sekalian resto yg jauh dikasih driver yg dekat rmh sy jadi ya jauh dr resto jg. mlm ini terjadi lg. setelah ini sy mau hapus aplikasinya. payah. kasian driver jauh bensinnya,pelanggan jg lama nunggunya. padahal goshop mahal dr gobike",3,1,sangat_negatif,0,2025-08-27 20:17:38,2
"Aplikasi nya kadang eror saat chat dengan driver, sudah chat ke driver, tapi pesan chat belum terkirim, padahal sinyal HP aman",3,3,netral,2,2025-10-27 19:25:13,2
"terlalu banyak pembatalan dari driver. udah nunggu lama,eh dibatalin",3,3,netral,2,2025-06-26 17:32:55,0
"Driver Yng Dket Bnyak , Tapi Nyantol Sma Yng Jauh,,, Kasian Driver Juga Iyah, Kita Jadi Nunggu Lama Juga Iyah,,, Blom Lg Order Piktip , Kasian Attuh Sma Driver Min.",3,3,netral,2,2025-03-23 22:49:58,1
saya sangat kecewa dengan pihak gojek yang dimana saat saya mendatangi kantor gojek untuk mengaktifkan akun gojek saya tidak dijelaskan jika saya mengikuti sistem mjd atau aceng karna saya saat itu belum mengenal ojol sama sekali awalnya saya berusaha untuk narik dengan tidak mengeluh tapi apa jadi nya? motor saya rusak sedangkan hasil dari narik saya tidak mampu mencukupi untuk pembiayaan servis motor saya apakah ini terdengar manusiawi?,1,1,sangat_negatif,0,2025-09-24 11:08:47,1
ini gojek lama² bertingkah muluu. mana tiap ngasih driver selalu dengan posisi yang paling jauh. susah komunikasi pula. dan kejadian ini berulang² kali,2,2,negatif,1,2025-02-28 23:55:03,1
"Saat hujan grimis sulit dapat drivernya,, padahal tarifnya sedang tinggi",2,2,negatif,1,2024-12-19 17:59:31,1
aplikasi yg sangat berguna,5,5,sangat_positif,4,2025-10-22 17:21:38,0
Pesanan tiba sangat cepat Tempat resto terdekat,4,4,positif,3,2025-01-20 11:48:25,0
Saran si biaya admin di kurangin masa 2.500rb itu di kalikan 100jt per org maka 250jt belum lagi org yg aktif beli dan tf ke mana mana itu sehari mungkin tembus 1m,4,4,positif,3,2024-12-23 19:12:36,0
"Aku mau komplain nih.. aku tidak setuju dengan biaya penggantian rute, masa aku ganti rute dari jauh ke yang dekat biaya ongkos masih sama. sedangkan tujuan jauh makin jauh biaya nambah. Blom lg klo musim hujan susahnya minta ampun klo pesan gojeknyaparah.",2,1,sangat_negatif,0,2025-05-17 08:46:28,5
bagus dan lumayan harganya,5,5,sangat_positif,4,2025-10-21 21:35:15,0
aplikasi gojek paling bagus,4,5,sangat_positif,4,2025-09-09 14:35:28,0
"salah tekan mau ubah dalam waktu 20 detik GK bisa , kacau",1,1,sangat_negatif,0,2025-10-19 14:59:45,1
"kenapa yaa semakin kesini semakin banyak driver yang tidak chat sekedar konfimasi untuk mengambil orderan, sbg customer jd bingung sebenernya driver mau ambil orderan atau tidak, udah nunggu lama tau2 dicancel",4,2,negatif,1,2025-03-15 17:39:42,0
Pelayanan nya kurang memuaskan,4,4,positif,3,2024-12-24 02:21:26,0
"gojek sekarang kenapa sih? terutama gofoodnya, dulu bagus polll pdhl. Sekarang susah bgt dapat driver alhasil pesanan sering telat bangett.. keburu mati wkwk",3,3,netral,2,2024-12-28 19:15:18,0
Pesen apa apa lama sekarang,2,2,negatif,1,2024-12-20 21:39:28,0
skrg driver nya sdh tdk spt pertama kali beroperasi...berpakaian rapi bersih.. disiplin ber lalu lintas nya pun sangat minim sekali.,3,3,netral,2,2025-05-03 05:27:57,0
Lumayan makin mahal rate utk hrga tertentu,4,4,positif,3,2024-10-08 00:01:10,0
Sayang gk byk promo spt app sebelah,3,3,netral,2,2025-02-26 07:16:10,0
tolong dong buat gojek buat nyediain kembalian karna ga semua orang itu uang nya pas,3,3,netral,2,2025-10-12 21:38:07,0
"good, cuma kadang drivernya suka ga sabaran hehe",4,4,positif,3,2025-01-15 10:24:48,1
"saya sbg pemilik resto waktu tunggu driver laama sekali notifnya harap tunggu instruksi selanjutnya ,dan itu memakan waktu mengingat kita sbg pemilik resto tidak bisa setiap saat cek hp.kalau di aplikasi sebelah jarak menerima pesanan - kedatangan driver cepat ga sampai 5 menit driver sampe ke resto,kalau d gojek lamaa sekaligus kadang sampai 50menit.mohon ditingkatkan lagi.",2,1,sangat_negatif,0,2025-08-02 14:20:37,16
"beberapa kali saya menggunakan apk ini sangat tidak memuaskan yang dimana driver suka mencancel semaunya lah, tidak tepat waktu lah, cukup sampai disini saja saya menggunakan apk gojek saya akan beralih ke maxim",2,2,negatif,1,2025-04-03 13:05:43,0
"tingkatin lagi untuk biaya nya,kasihan driver",4,4,positif,3,2025-08-25 18:54:02,1
Buruk sekali aplikasinya,2,2,negatif,1,2025-02-28 12:35:52,1
"Gofoodnya sekarang kalau antar harus mampir dulu ke pengorder yg bersamaan, jadi lama nunggunya",3,5,sangat_positif,4,2025-01-25 07:37:07,3
"kecewa beraat udah lama nunggu makanan malah nd di antarkan, mana nunggu nya 2 jam an ujungnya ga dapat driver",1,1,sangat_negatif,0,2025-10-05 20:53:00,1
"berguna sih, tapi kenapa driver gak mau ambil saat hujan? gua laper mau beli makan di daerah sby, kebetulan lagi hujan memang cuman gak dapat dapat driver dari jam 5 sore sampai jam 8 malam, gua cancel sekali jam 6 malam, pesen lagi gak dapat. padahal pakai expres pakai prioritas, tapi kenapa lama banget ya? tolong dong kalau idah pakai express atau prioritas ya cepet dong cari drivernya ah ela",2,2,negatif,1,2025-11-05 19:27:23,1
Thanka sangat membantu,4,5,sangat_positif,4,2025-02-24 16:44:35,0
mie nya skr sedikit porsinya,4,4,positif,3,2025-08-26 01:26:22,0
"hai gojek ubah sistem lu..kalau masih mau jadi pilihan driver. sistem aouto udah basi, sekarang zamanya draff order, jadi harapanku ubah jadi draf order supaya tidak bingung cari driver buat sitemnya. biarlah driver yang bekerja cari order dari daftar draf yang ada. trimakasih",4,4,positif,3,2025-04-09 15:19:27,0
penentuan titik lokasi penjemputan susah² gampang terkadang titik lokasi berubah sendiri.,3,3,netral,2,2025-11-20 15:34:16,0
"Aplikasi nya sekarang lancar, Tadi nya gw ngandelin gofood banget tapi sekarang parah harga makanan hampir 2x lipat harga offline belum lagi ongkir. Sekarang gw pake gofood kalau terpaksa saja. Sebel rasa nya kaya diporotin banget.",2,1,sangat_negatif,0,2025-02-25 21:21:33,3
Saran untuk di tambahkan fitur misal kalo dh di masak bisa nambah makanan gtu,3,3,netral,2,2024-12-17 12:26:11,0
buruk sekali pelayanannya,1,1,sangat_negatif,0,2025-10-31 20:15:29,1
"gajelas mencet sekali masa dpt 2 driver yg bener sih cape bgt ga cuman sekali dua kali kaya gini, udh sering, kirain emg hpnya yg rusak tp ini posisinya ga ngelag samsek tbtb gitu",2,2,negatif,1,2025-10-20 06:03:34,1
ongkos diterima penumpang mahal ke driver kecil adil donk,1,1,sangat_negatif,0,2025-09-30 16:58:32,2
pesen gofood kog selalu telat dr waktu yg tertera,3,3,netral,2,2025-07-20 21:27:16,0
Iklan di aplikasi lain sangat mengganggu,2,2,negatif,1,2024-12-22 03:48:54,1
semalem ada krodit tapi bingung ngubungin cs gojek pake nomer yang mana karena banyak,3,3,netral,2,2025-11-17 05:08:25,0
sangat memudahkan ketika lagi hujan mau cari makan atau pergi jadi gampang,5,5,sangat_positif,4,2025-11-08 15:58:21,0
Penolong disaat waktu genting,4,4,positif,3,2024-12-25 14:31:29,0
pencarian driver terlalu lama,3,3,netral,2,2025-11-09 22:30:40,1
"setiap pesan gocar mau hemat tidak jam malam gk ada yg Nerima, padahal ada banyak sekitaran daerah saya di stasiun Prambanan heran",2,2,negatif,1,2024-12-15 21:02:47,0
saya dari tadi nungguin drive untuk ambil makanan saya tapi gak dapet dapet lama bangett sampai jam 21.16 saya nunggu hampir 2 jam loh dan saya juga gak enak sama restonya karena gak dapet drive dan sudah disiapin hari ini tanggal 6 Juli 2025 lagi pada kenapa drive gojek,2,2,negatif,1,2025-07-06 21:17:14,0
server kami lagi padat merayap,4,4,positif,3,2025-10-19 23:52:36,0
KASIAN DRIVER GOJEK. SAYA PESEN GO-MART CUMAN HARGA 10.400 PAS SAYA KLIK JADI 25.900 CUMAN ONGKIR NYA KE DRIVER YANG KETERIMA 6.000 INI PERHITUNGAN NYA GIMANA YA KASIAN LAH DRIVER YANG KERJA CUMAN 6.000 APLIKASI LEBIH DARI 6.000,1,1,sangat_negatif,0,2025-11-09 19:49:44,1
"trimakasi gojek , sangat membantu",5,5,sangat_positif,4,2025-11-16 08:48:26,0
cari driver nya lama bgt,2,2,negatif,1,2025-05-14 16:35:05,0
Kalok hujan gk ada driver,2,2,negatif,1,2024-11-19 07:26:45,0
"Nggak tau sih ini bnr apa ngga. Tp dgr dr driver kalo bintang sy jelek. Sy ga tau nih knp bs jelek dan bnr ga ada bintang. Tp sebelumnya sy diminta 2-3 driver untuk cancel pesanan lha krn lg buru2 sy batalin. Setelah itu mmg semakin lama menunggu driver. Saran.. Kalau mmg ada penilaian, tolong dilihat jg alasan pembatalan. Kan alasannya krn driver yg minta semua. Pdhl biayanya mahal. Jarak jg tidak terlampau jauh.",3,1,sangat_negatif,0,2024-11-13 07:32:52,2
Perbanyak Promo dong,3,3,netral,2,2025-05-09 11:47:54,0
"kenapa ya, waktu saya sudah pesenan dan sudah dapat Drivernya, dan sudah sampai tujuan itu baik baik saja, waktu mau pembayaran tiba tiba pembayaran diawal dan diakhiri itu berbeda, waktu saya cek ternyata sudah terpesan 2 driver, padahal saya pesanan sekali, itu bukan terjadi sekali saja, tapi sudah kedua hingga ke tiga kalinya, banyak yang bilang kalau itu masalah jaringan apa, padahal jaringan saja baik baik saja, mohon di perbaiki lebih lanjut lagi ya terimakasih",3,3,netral,2,2025-05-14 16:40:00,19
"1x dikecewain gosend, bisa2nya salah kirim padahal biasanya lancar jaya... mungkin lagi oleng itu si bapak driver. Selebihnya aman banget... udah dicoba semua dari mulai gofood, gomart, goshop, goride, gocar, top up, tarik tunai pake aplikasi gopay .. ga ada masalah...",5,5,sangat_positif,4,2025-09-26 18:49:47,99
"luvv luvv, gara gara gofood jadi ga kelaperan lagi dee",5,5,sangat_positif,4,2025-10-28 12:09:13,0
Susah dapetin drivernya!!,3,3,netral,2,2024-11-11 18:37:29,0
"ONGKIR MAKIN MAHAL, GADA OTAK KALEAN. PANTAS SI NADIEM DITANGKAP KPK.",1,1,sangat_negatif,0,2025-09-28 23:11:20,1
"hai, gojek. tolong ini gmn caranya batalin pesanan, karena driver gak bisa nemu restoran. dri driver gak bisa cancel. dri saya jg gak bisa cancel.",3,2,negatif,1,2025-07-28 09:53:20,0
Kok bisa saya sudah dpt driver dan sudah sampai di tujuan tapi aplikasi otomatis order driver lain dengan lokasi antar jemput yg sama?lalu kenapa riwayat driver sebelumnya tidak ada?Padahal driver sebelumnya minta ongkos tambahan 15k dari harga di aplikasi.Sudah saya screenshot juga nopol chatnya di aplikasi ini.Saya tetap mau bayar ongkos tambahan yg diminta driver krn memang lagi buru2.,3,1,sangat_negatif,0,2025-03-12 16:43:30,0
"kocak ni driver gojek, ga ada kabar ditanyain dimana ga di jawab",1,1,sangat_negatif,0,2025-09-23 14:07:08,1
"Gk suka aja, pesan gofood lama, trus gk bisa dibatalin. Pas dikonfirmasi lewat chat, chat nya pake robot",4,4,positif,3,2024-10-12 22:35:41,0
"pernah dapat gocar tapi kayak ga iklas nganternya, aduh aduh mulu ngeluh sambil ngusap kepala nya, sampai di tempat tujuan mobil nya ngerusak papan kayu selokan yang baru dibuat, udah tau kena tapi masih diterusin alhasil remuk semua keseluruhan. mungkin dia kesal gara-gara pake vocher",1,1,sangat_negatif,0,2025-10-13 11:05:11,1
ini ada metode gopay dana gak? mohon jawab,5,5,sangat_positif,4,2025-11-22 17:45:17,0
gini banget pinjam uang di gojek nagih ny kya orng koperasi tolong di ajarin lagi tu admin ny ya min,1,1,sangat_negatif,0,2025-11-07 08:46:11,1
Makin lama makin orajelas.aplikasi gopatner ini banyak keluhan untuk Drivernya,4,4,positif,3,2024-10-29 18:58:07,0
terlalu memanjakan castamer..promo jor2an...orang bodoh juga bisa bikin program expayed. costamer itu ibarat semut..semut itu jgn slalu di beri gula..booidoh,1,1,sangat_negatif,0,2025-09-24 22:45:56,1
"Setiap driver , di minta kembalian bilang nya selalu gk ada , padahal saya naik gojeg nya , malam , masa iya gk ada kembaliam Yg td nya bayr 11 rb jadi harus bayar 16 rb , bukan jumlah nya ,tpi jadi kebiasaan para driver yg lain",3,5,sangat_positif,4,2024-12-03 22:27:31,0
"TOLONG DONG PERBAIKI MAP NYA,SETIAP KALI ORDER DAPAT DRIVER NYA JAUH BANGET DARI TOKO ATAU RESTONYA, TOLOONG DOONG DIPERHATIKAN",3,3,netral,2,2025-01-25 17:56:24,1
"draft alamat penerima pengirim untuk GoSend sudah disetting dan disave, tapi kenapa kalau besokannya mau pakai draft yang sama selalu ga ada pilihan draft-nya di bawah form pengisian alamat pengirim penerima? plis lah, percuma dong buat draft malah harus setting-setting lagi",2,5,sangat_positif,4,2025-01-31 21:05:56,6
Bnyak pngalaman buruk bnyak buang waktu berharga,3,1,sangat_negatif,0,2025-06-18 08:16:13,0
Pastikan pembisni sediakan parkir kusus pengambilan paket di moll moll belum tersedia parkir cuma Superindo gran Laki yang lain parkir berbayar..Order10 ribu parkir 3 ribu rugi driverny,4,5,sangat_positif,4,2025-02-12 19:53:26,0
lancar apknya daripada sebelah kebesaran make memory.ini cukup ngirit penyimpanan,5,5,sangat_positif,4,2025-09-25 05:47:57,0
di CANCEL DRIVER MULU GA JELAS SATT,2,2,negatif,1,2025-09-15 20:59:40,1
Senang menggunakan Go-Jek. Drivernya selalu ngajak kita ngobrol..jadi perjalanan tidak membosankan.. sukses Go-Jek,5,5,sangat_positif,4,2025-11-20 07:33:15,0
sudah top up ke akun yang sesuai tetapi saldo tidak masuk terus top up lagi ke akun yang sama baru masuk saldo nya.. dan saldo awal² saya top up kemanain ya? mau chat cs nya ga bisa apl sampah,1,1,sangat_negatif,0,2025-11-16 12:51:45,2
"ngak bisa masuk aplikasi, mohon bantuannya",2,2,negatif,1,2025-07-03 18:12:53,0
"Drivernya ramah dan baik,kalo order gofood drivernya dapat ongkir 5000 padahal customer bayar mahal kasihan drivernya mana restonya jauh pengambilannya.,",2,2,negatif,1,2025-08-16 02:10:09,3
"setiap gofood selalu saja susah dapat driver. selain itu waktu nya selalu mentok di 18 menit padahal sudah lebih 1 jam saya order. kejadian ini bukan hanya sekali dua kali, berkali kali setiap saya order. chat CS juga ga guna, tidak ada solusi, opsi terbatas.",1,1,sangat_negatif,0,2025-10-20 17:20:02,21
"plis tolong dong iklan aplikasi ini jgn muncul2 sendiri lg diplaystore aku, mengganggu aktivitas sekali. aku gk mau lg ada iklan ini tiba2 muncul ngehabisin kuota data dan aktivitas sekali. siapa sih yg sembarangan kasih data pribadi orang lain ke aplikasi sehingga iklan nya muncul sendiri trus2an!!! saya tidak terima!",1,1,sangat_negatif,0,2025-11-11 11:01:46,1
"tolong gantikan titik gedung TK SD UMP yg di jl. Raden Patah,Ledug",3,3,netral,2,2025-04-10 11:45:41,0
sangat membantu untuk saya sebagai manusia yang mageran ini,5,5,sangat_positif,4,2025-11-19 19:40:35,0
Banyakin voucher diskon,4,4,positif,3,2025-02-09 21:05:28,0
Kepada pengelola aplikasi gojek Tolong tekankan kepada mitranya terutama driver gocar utk lebih proaktif dalam membantu penumpang yg mempunyai disabilitas gerak sakit lansia saat naik turun dari unit,4,4,positif,3,2025-02-22 17:03:37,1
"Versi yg sekarang makin parah sangan menyulikan driver, jemputnya jauh jauh dikondisi jakarta yg macet parah.",2,1,sangat_negatif,0,2024-12-10 14:34:25,0
gojek kenapa akun saya gabisa pesen gojek plis aku mau pulang,3,3,netral,2,2025-05-10 11:24:34,0
"aku lebih suka gojek di banding gr b , krna kl di gr b rata pada ga sopan semua padahal tip udah di kasih , kl gojek jelas sopan dan ya ga maksa juga..",5,5,sangat_positif,4,2025-11-20 17:13:35,0
"bintang 4 dulu aja ya, soalnya kadang kecewa nya karena lokasi penjemputan agak jauh mereka menolak",4,4,positif,3,2025-06-29 18:31:00,1
pake wi fi ga bisa padahal buat nonton tiktok lancar tapi pas di buat buka gojek malah loading terus,1,1,sangat_negatif,0,2025-10-31 18:11:01,1
"gojeg emang bagus, mantap harganya juga murah",5,5,sangat_positif,4,2025-11-17 21:37:19,0
Bagus tapi untuk mobil lama banget,4,4,positif,3,2024-12-07 09:37:54,0
"saya udh lama bgt gunain apk gojek dari akun yg dlu sampai akun yg baru sekarang, cuma saya kecewa dengan kebijakan gofood sekarang. kenapa harus makanannya selesai dibkin dlu baru dicari drivernya? ini sangat mempersulit saya, karna saya jd tidak bisa mendapatkan informasi mengenai pesanan saya dan chat dengan pihak penjual pun tidak bisa. saya menunggu 2 jam dan melakukan pembatalan pesanan makanan sampai 3 kali karna terlalu lama menunggu. saya harap ada solusi dari pihak apk gojeknya.",2,1,sangat_negatif,0,2025-06-17 22:46:19,6
Tapi knp ya kl order gojek harus login berulang - ulang sedangkan dl gak???,5,5,sangat_positif,4,2025-10-17 05:02:12,0
oke lah gofoodnya atau GO-RIDE dan go car nya tapi untuk gopay pinjamnya kalau belum siap mending dievaluasi dulu deh.,2,3,netral,2,2025-11-08 17:37:33,1
membantu disaat mager,5,5,sangat_positif,4,2025-11-12 23:26:43,0
Kenapa ongkir regular flat 15K? padahal cuman 600 meter. gojek mau tutup kah?,2,2,negatif,1,2025-07-16 20:17:49,0
"Tiba tiba paylatter di blokir padahal selalu bayar, gak jelas",1,1,sangat_negatif,0,2025-11-03 19:29:17,1
stlh update kk kok malah ga timbul di layar hp saya jd klo mo order gojeg hrs masuk goggle play store.. padahal aku dah lebih dari 7 tahun pake gojeg aman aja baru x ini... aplikas gojeg ga timbul kk tolong di bantu yaaa,3,3,netral,2,2025-03-15 12:38:32,1
trimakasih bang sudah mengantar anak saya,5,5,sangat_positif,4,2025-09-21 12:03:52,0
cepat praktis pelayanan terbaik,5,5,sangat_positif,4,2025-11-02 16:55:29,0
"sekarang isi gopay kena admin gojek.. padahal dulu klo isi 50rb masuknya juga 50rb..sekrang isi 50rb di saldo GO-PAY cuma 49rb..agak kecewa sih, tolong balik kaya dulu lagi.. jadi kaya top up pulsa gitu, sesuai dengan top up nya jangan dipotong admin..",3,2,negatif,1,2025-11-09 18:15:26,1
