text,rating,quality_score,pos_score,neg_score,neu_score,sentiment
"mengapa pagi pagi pengemudi sering mengcancel orderan, bukan sekali tetapi 5 kali",3,100.0,0.0,0.5,0.5,neutral
kenapa kenapa sering error biasanya lancar untuk gofood,3,100.0,0.2,0.2,0.6,neutral
baru dwonlod coba dulu nati aku kasih bintang lima,3,100.0,0.0,0.0,1.0,neutral
"suka sulit untuk mencari alamat, padahal sudah jelas cara pengejaan dll",3,100.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,neutral
setiap ada tlp masuk dari pengemudi diaplikasi gojek kenapa tidak ada buat angkatnya ya.bunyi doang.makin tidak jelas aplikasinya,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"semakin kedepan bukan tambah bagus, lyanan tambah lemot, terutama gofood, biaya app naik terus,",3,100.0,0.0,1.0,0.0,negative
beralih ke gojek yang aman2 dulu dr aplikasi boikot disebelah. lokalpride,3,100.0,0.0,0.0,1.0,neutral
"maaf saya kecewa dengan fitur animasi pada gofood .enakan yang dulu, bisa memantau pengemudi . dan saya jadi malas memesan gofood lagi ,",3,100.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,neutral
lebih di perhatikan lagi dong buat grabcar. klo masih ada penumpang jangan ambil pesanan baru. lambat nunggunya karena ngedrop penumpang lain.,3,100.0,0.0,1.0,0.0,negative
tidak bisa login pake kode ya? harus banget pake link. hp saya yang satu kepenuhan jadi download gojek bisanya di hp buat kerja sedangkan hp kerja tidak ada kartu nya,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
beli pulsa tidak bisa dan di batasi,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"terima kasih kebersamaannya gojek dikarenakan ongkos kalian yang tidak masuk akal jumlahnya, dengan jarak dekat bisa kena 21rb untuk ongkir, sedangkan harga makanannya 23rb. saya putuskan tidak akan pakai aplikasi ini lagi. terima kasih sudah menemani saya bertahun2",3,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
beberapa hari ini untuk pembayaran pdam kalimantan selatan tidak bisa tolong diperbaiki secepatnya.,3,100.0,0.0,0.42857142857142855,0.5714285714285714,neutral
"pernah di hubungi oleh penipu, mau di kasih hadiah dengan ngirim kode otp",3,100.0,0.0,0.0,1.0,neutral
"mhon bantuannya saya sudah daftar pengemudi lewat onlin,kbetulan sudah terverivikasi 1mingguan,tpi smpai skarang saya belum mendapatkan smspengaktifan akun saya",3,100.0,0.0,0.0,1.0,neutral
aplikasinya sudah bagus dan mudah digunakan tetapi untuk menggunakan fitur go transit qr code nya tidak bisa di scan dan ini terjadi sudah 2 kali yang pertama di stasiun tanah abang saat akan memasuki stasiun dan kedua di stasiun sudimara dan stasiun tanah abang karena dari awal masuk di stasiun sudimara sudah tidak bisa scan qr code nya jadi waktu mau keluar di stasiun tanah abang pun juga tidak bisa scan qr code,3,100.0,0.0,0.6,0.4,negative
"awalnya saya sangat senang dengan menggunakan gocar, tetapi hari ini membuat saya kecewa! saya memesan gocar untuk mengantar pulang,setelah dari sekolah anak,yang jaraknya 4.5km. saya memesan ini karena keadaan yang kurang sehat. setelah gocar tiba untuk mengantarkam kami,supir bicara dengan nada yang kurang sopan,dan memaki kami. apa tidak bisa bicara dengan baik,dan memberikan solusi?disaat sayapun memberikan solusi!",3,100.0,0.0,0.5555555555555556,0.4444444444444444,negative
gojek lambat banget mls jadi nyaa,3,100.0,0.0,1.0,0.0,negative
apdate mulu hasil ttp saja,3,100.0,0.0,0.0,1.0,neutral
kak saya tidak bisa instal gojek nya kenapa ya kak,3,100.0,0.0,0.2,0.8,neutral
kenapa si gojek tu nggada bayar pake dana,3,100.0,0.0,0.0,1.0,neutral
kasih bintang 3 dulu. dan tolong paylater saya aktifin,3,100.0,0.0,0.0,1.0,neutral
pemalang tidak respon gojeg,3,70.0,0.0,0.0,1.0,neutral
mohon perbaiki bug foto tidak dapat di download saat berinteraksi dengan mas gojekpelanggan,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
setelah update kenapa jadi berat ya aplikasi nya.pdhal hp saya harusnya ngangkat mohon diperbaiki lagi gojek aplikasinya supaya mudah digunakan p,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
hingga kini tidak di kasih kesempatan untuk gopay later dan gopay pinjam walaupun posisi bintang sudah sultan karena keterlambatan yang tidak terlalu besar,3,100.0,0.0,1.0,0.0,negative
"tunggu sebentar, saya akan segera balik.",3,100.0,0.0,0.0,1.0,neutral
sulit dpt pengemudi kalo malem,3,100.0,0.0,0.0,1.0,neutral
"sekedar masukan, apakah pihak gojek pernah melakukan sidak terkait armada yang minim pengharum, bahkan sering saya temui armada yang bau asap rokok, share informasi bahwa pusat akan melakukan sidak terkait grooming kendaraan dan drivers dengan bekerja sama dengan pihak atau auditor terkait, demi kenyamanan penumpang di harapkan segera lakukan perbaikan. terimakasih.",3,100.0,0.8,0.0,0.2,positive
"gojek versi terbaru bagian gofood jadi aneh. dulu bisa kata kuncinya dari makanan. sekarang hanya bisa pilihan resto. kan jadi sulit nemuin nya. misal kita search lumpia. dulu bs ketemu by food aj. skr search lumpia yang nongol cm resto lumpia, resto lain yang jg jual lumpia tapi cm side dish tidak nongol. search by foodnya ud tidak ada. balikin saja kaya dlu. lbh gampang klo mw cari makanan, skr terbatas bgt. harus hapal nama restonya dlu. aneh",3,100.0,0.0,0.0,1.0,neutral
"mahal banget, diskon dikit",3,70.0,0.0,0.0,1.0,neutral
"agak kecewa sudah beberapa hari ini gabisa pakai gopaylater nya, padahal tidak pernah telat bayar tagihan",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
kasih tiga dulu,3,40.0,0.0,0.0,1.0,neutral
"saya user gojek dah lambat tapi sekarang malah licik permainannya, jarak yang deket dijauhin seperti memutar lebih jauh",3,100.0,0.0,1.0,0.0,negative
"tumben , sudah bayar cicilan paylater . saldo sudah kembali tapi tidak bisa dipakai . sistem gangguan trus sudah beberapa hari . heran kenapa gojek paylater sekarang buruk sekali . mana denda telat sehari sudah 50ribu. tolong di perbaiki lagi biar pengguna gojek nyaman",3,100.0,0.0,0.4444444444444444,0.5555555555555556,neutral
ini kenapa kl pengemudi nelpon gaada notif untuk angkat tlf nya? hanya ada suara aja? bagaimana bs saya angkat?,3,100.0,0.0,0.0,1.0,neutral
"sedih banget padahal pas mau pesan pesen 1 uda di cek lagi jga cuma 37 tbtb pas pak nya datang jadi 83 kenapa sih eror nya malah nambah pesanan untung duitny ada kalau gaada kan bingung , semoga bisa diperbaiki lagi",3,100.0,0.2,0.2,0.6,neutral
setelah di bayar gopaylater tidak bisa di pake lagi gimna si,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"titik jemputnya koq sekarang tidak ada yang pas, bikin ribut sama rider nya. pas klik manual tidak terdata",3,100.0,0.0,0.0,1.0,neutral
cuma dipake kalo tidak punya cash aja. cek voucher sering gagal karena alesan server padat. pelit,3,100.0,0.0,0.0,1.0,neutral
respon adminnya pas dikomplain lambat pesanan kurang sudah kirim foto struck sama riwayat pesananyya abis itu beberapa jam pas sudah dimakan minta foto makanan ya sudah habis lah,3,100.0,0.0,0.5,0.5,neutral
sangat mahal mahal.,3,40.0,0.0,0.0,1.0,neutral
"notifnya tolong diperbaiki lagi kak, tiap aku pesan gofood dan dari restonya maupun pengemudi ada chat perihal pesanan, notifnya tidak ada kasihan kalau orang lain harus tunggu balasan chatku tapi akunya tidak sadar terima kasih sebelumnya.",3,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"kok, sekarang lambat masuk saldonya, padahal bagus up dah dari tadi",3,100.0,0.5,0.5,0.0,neutral
sebenarnya cukup bagus dan bermanfaat aplikasinya. hanya saja lebih di seleksi lagi pengemudi dan kendaraannya demi kenyamanan penumpang! banyak pengemudi dan kendaraan kurang baik.,3,100.0,0.75,0.0,0.25,positive
"kenapa ini diganti kartun lagi masak, tolong kembalikan ke semula halow tim gojek, biar kita konsumen tau posisi pengemudi maaf saja ya kita sebagai konsumen berhak tau dimana pengemudi berada, kenapa disembunyikan?",3,100.0,0.0,0.0,1.0,neutral
"kenapa setiap aku lakuin transaksi selalu tidak ada internet, padahal sinyal aku bagus saja loh, tong diperbaiki lagi",3,100.0,0.0,0.5,0.5,neutral
ya cukup bagus membantu,3,70.0,0.6666666666666666,0.0,0.3333333333333333,positive
limit paylater ada tapi tidak muncul kalo mo transaksi. tidak ngerti apakah paylaternya dinonaktifkan knp? padahal selalu bayar sblm jatuh tempo.,3,100.0,0.0,0.0,1.0,neutral
"dah lambat tidak pake layanan gofood, sekarang pas mau pake kenapa fitur mode hemat malah dihilangin",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"tampilannya aplikasinya cukup membingungkan untuk yang baru pakai, contohnya lagi membuat pesanan, tpi tampilannya sekilas hampir sama,",3,100.0,0.0,0.5,0.5,neutral
"sering pake apk nya jasanya, tapi disaat hujam gerimis kecil bnyak yang butuh diantar sampe lokasi tujuan, tapi pengemudi malah asik neduh. jdnya lambat pick up nya. sediit kecewa am attitude dan pelayanan saat mendesak. maaf dan terima kasih",3,100.0,0.3333333333333333,0.6666666666666666,0.0,neutral
tidak jelas gopaylater tiba tidak bisa pake,3,100.0,0.0,0.5,0.5,neutral
"pesen gofood sejam tidak sampe sampe, sampe update 3 apk sudah selesai saja ni masih belum dateng",3,100.0,0.0,0.0,1.0,neutral
pengemudi kadang abnormal kadang normal,3,100.0,0.0,0.0,1.0,neutral
blubird bekasi tidak sampai tujuan kita diturunkan,3,100.0,0.0,0.0,1.0,neutral
"sering banget pesen gocargoride sudah setengah jalan ke arah, nunggu lama, kita di cancel, alasannya karena macet. padahal di maps kan kelihatan kalau macet, kenapa tidak langsung saja tidak usah diambil. tolong dibantu pengemudi yang kaya gitu ngerugiin orang yang bener bener lagi butuh kendaraan. terimakasih.",3,100.0,0.0,0.5,0.5,neutral
entah kenapa akhirini susah dapat gokar,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
kenapa tidak bisa digunakan gopaylater untuk pembelian apapun padahal selalu bayar tepat waktu,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
tolong banget jangan error di pagi hari,3,100.0,0.0,0.5,0.5,neutral
masih ada yang harus diperbaiki terkadang titiknya sering meleset ?,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
kenapa si suka eror? mau pake go transit tbtb server merayap padahal bukan jam sibuk!,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"tolong reply-nya supaya lebih sopan dan pro pakai anda donk boss jangan deh orang komen atau kadih saran dikatain kamu kamu.,kesannya admin seperti polisi yang lagi ngiterogasi maling",3,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
pengemudi gojek sekarang itu rata2 rewel judes.,3,100.0,0.0,0.0,1.0,neutral
"min gojek kenapa pin saya eror padahal sudah di ganti bagaimana min gojek, emng bowleh min se eror itu",3,100.0,0.0,0.0,1.0,neutral
sering stak pas login,3,70.0,0.0,0.0,1.0,neutral
akhir akhir ini sering banget nge lag mana nge lag nya lagi pas lagi pesen,3,100.0,0.0,0.0,1.0,neutral
lumayan membantu tranfortasi,3,70.0,0.5,0.0,0.5,neutral
"apk nya jadi tidak bisa kebuka, padahal masih ada saldo gopay nya.",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
biaya layanan aplikasi mahal,3,70.0,0.0,0.0,1.0,neutral
kenapa gofoodnya belum bisa di gunakan untuk kayuagung,3,100.0,0.0,0.0,1.0,neutral
"kenapa sesudah ikut paket langganan free ongkir go food malah tidak dapat voucher diskon promosi go food,",3,100.0,0.0,0.0,1.0,neutral
kenapa aku tidak bisa log in ya?,3,100.0,0.0,0.2,0.8,neutral
"tarif dan algoritma sekarang membuat pesanan makin sepi. harusnya jarak jemput tidak lebih dari 1 km, kasian customer nunggu kalau kejauhan, buang waktu customer-driver. sekarang pakai akal-akalan biaya aplikasi 200, lha kan dari awal juga sudah pakai aplikasi sudah motong 20 dari customer, sekarang apa bedanya malak 33 dari customer",3,100.0,0.0,0.0,1.0,neutral
"denda cmn telat sehari saja 50 rb gilaa , padahal sudah ngasih tau lwt call center gara2 gajian pindah tanggal",3,100.0,0.0,1.0,0.0,negative
"teruntuk pesan food. estimasi waktu buat apa woii, ini saya butuh cepat bukan malah menunggu, kan saya bayar bukan ngutang, asal lu tau resto tidak akan buat makanannya sebelum pengemudi tiba diresto. pihak resto tidak akan buat makanannya dikarenakan mereka takut dengan kerugian yang akan datang. mohon dimengerti. terimakasih.",3,100.0,0.0,0.6,0.4,negative
saya kalo mau ngomong sama customer service nya tuh kemana sih? di ig lambat banget penangananya.,3,100.0,0.0,1.0,0.0,negative
sangat disayangkan tidak bisa pay latter pulsa lagi. padahal limit naik gara sering paylatter di pulsa,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"fitur gosend nya tolong di permudah deh, menu ambil dah antar, ke balik mulu dah dua kali. kalao pke maxim paket grabsend tidak pernah aku salah2, kurang informatif di gosend ni",3,100.0,0.0,0.5,0.5,neutral
tolonglah agar gopaylater bisa di bayar dikit,3,100.0,0.0,0.0,1.0,neutral
mbok kalau nelpon nawarkan gopaylater dan gopaypinjam itu kira2 bos kalau intensitas nelpon sudah sering bin ngawur itu namanya sudah mengganggu dan rawan penipuan,3,100.0,0.0,0.0,1.0,neutral
makin lambat gojek bermasalah terus,3,100.0,0.0,1.0,0.0,negative
bagaimana mau bayar. setiap di klik unable to proses trs. apa tidak mau di bayar atau bagaimana gojek ini? klo tidak dibayar di denda. bagaimana sih,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
kawasaasaan qrrswsr sraswtstaad si aassastsrstwdaara arasa,3,100.0,0.0,0.0,1.0,neutral
"awal bagus performanya, tapi makin kesini harga makin naik saja",3,100.0,1.0,0.0,0.0,positive
"halo gojek, tolong update informasi tntang drivernya, fotonya siapa yang datang siapa atau plat no kend berbeda, takut tindak kejahatan. apalagi sudah ada beberapa kasus. kalau gofood sih mungkin gpp tapi untuk gojeknya takut nanti diarahin ke lain jalan.",3,100.0,0.0,0.0,1.0,neutral
untuk membalas pesan pengemudi selalu delay.,3,100.0,0.0,0.0,1.0,neutral
sulit menilai restoranya,3,70.0,0.0,0.0,1.0,neutral
"apa apaan.layanan gocar mahal banget! hampir 2lipat dari si hijau sebelah, voucher diskonnya juga tidak pelit.",3,100.0,0.0,0.0,1.0,neutral
ok saja lah,3,40.0,0.0,0.0,1.0,neutral
aplikasi map titik lokasi sering tidak sesuai dengn alamat yang tertera.ini yang menyebabkan miskomunikasi antara user dengan pengemudi,3,100.0,0.0,1.0,0.0,negative
"dapet pengemudi nya kebanyakan pada jauh, padahal pengemudi yang didekat saya banyak",3,100.0,0.0,0.0,1.0,neutral
tidak saja gopay pinjam,3,70.0,0.0,0.0,1.0,neutral
kenapa kalau pesan gojek gocar dapet drivernya jauh2. padal di sekitar banyak standby,3,100.0,0.0,0.0,1.0,neutral
sekarang ongkos nya mahal,3,70.0,0.0,0.0,1.0,neutral
"saya transfer melalui gojek ke bank, kenapa saldo gopay saya terpotong tpi transferan nya tidak masuk ke bank bagaimana sich",3,100.0,0.0,0.0,1.0,neutral
tidak banget vouchernya tidak bisa dipake mana tidak bisa diklik juga,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"kalau hari minggu, bnyk pengemudi yang sensitif kl berhubungan dengan pengantaran ke gereja. semoga rezeki tidak berkurang setiap hari utk memenuhi keperluan keluarganya sehari hari",3,100.0,0.0,0.0,1.0,neutral
8 yme y c7 mo. t 9 y mmgb.,3,100.0,0.0,0.0,1.0,neutral
"gojek ini saya kenapa tidak bisa masuk, saldo tadinya 120 sisa 77 ribu",3,100.0,0.0,0.2,0.8,neutral
makin sering dipake makin mahal,3,100.0,0.0,0.0,1.0,neutral
ongkir nya kemahalan,3,70.0,0.0,0.0,1.0,neutral
ya gitu deh,3,40.0,0.0,0.0,1.0,neutral
"jaringan bermasalah , padahal mau bayar gopay latter ,. untung ada apk gopay",3,100.0,0.0,1.0,0.0,negative
pngantaran makanan sekarang lambat banget estimasi wktunya 1 jam.padahal dket.padahal tidak ngntri.,3,100.0,0.0,1.0,0.0,negative
"untuk gofood saran saya ada sertifikasi halal dan tidaknya, jadi ketika konsumen memilih-milih restoran makanan yang akan dipesan konsumen mendapatkan info yang akurat.",3,100.0,0.0,0.0,1.0,neutral
"min kenapa saya bagus up tapi saldo nya tidak masuk, sudah 2 kali saya bagus up min",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"sering ngeblenk,lemot,tlpon internet tidak ada suaranya,ada jasa aplikasi,tp aplikasi mlah semakin buruk,hilangin saja jasa aplikasinya",3,100.0,0.0,1.0,0.0,negative
"gojek itu cuma 1. kalo mau komplen susah, harus ngomong sama robot, robot tidak tau detail permasalahnnya",3,100.0,0.0,1.0,0.0,negative
saya uninstal dan utk pindah hp instal lagi kenapa saldo gopay nya jadi nol. kemana perbaikinya ya?,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"awal pakai gojek sih tidak ada masalah, malah sangat membantu. tapi setelah terakhir kali update maps jadi tidak akurat, alamat yang sudah tersimpan berubah titik. tolong diperbaiki sistem nya",3,100.0,0.0,0.75,0.25,negative
aman saja untuk saat ini,3,100.0,0.0,0.0,1.0,neutral
oktober dan arm.ia ik ilmu i uk k ini untuk area dlm ini k ini ikuti lomba paper dalam rangka menurunkan tekanan k7,3,100.0,0.0,0.0,1.0,neutral
"perbaitentu sudah, dan lokasi yang dipilih juga sudah dari awal pemesanan, tapi saat pesan dibuat pilihan lokasi pengantaran malah berbeda dengan yang awal",3,100.0,0.0,0.0,1.0,neutral
yang motornya burik jangan daftar gojek comfort buruk,3,100.0,0.0,1.0,0.0,negative
"akhir-akhir ini sering ngelag. aku kira punyaku aja, setelah baca-baca ulasan banyak jg yang mengalami.",3,100.0,0.0,0.0,1.0,neutral
tarif nya semakin lambat semakin mahal.jarak 15 km dengan go ride 55rb.,3,100.0,0.0,1.0,0.0,negative
kenapa ini sudah di update pas selesai update kenapa pas dibuka apk gojek nya gabisa ya admin ? ini knpa toh. jaringan saya lancar terus ntn ig dll. pas buka gojek malah keluar terus. masuk nya lambat cuman tulisan gojek saja daritadi ini. mohon diperbaiki lah ya. seharusnya kalo sudah di update lebih baik tidak ngeleg2,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
kenapa gopaylater saya tidak bisa di pakai bagaimana sih ini,3,100.0,0.0,0.16666666666666666,0.8333333333333334,neutral
"sangat bwemanfaat karena memudahkan kita dalam segala hal seperti pesan makanan, antaran ke tempat tujyan jadi mydah dan tak perlu ke mana mana cukup dengan memesan lewat aplikasi ini. semoga ke depannya nanti akan lebih baik dan lebih sempurna.",3,100.0,0.75,0.0,0.25,positive
bisa tambahkan fitur notifikasi tagihan tidak min? sebelumnya bisa loh,3,100.0,0.0,0.0,1.0,neutral
kenapa sulit sekali kalau mau mesenin pamanorang lain di luar kota?,3,100.0,0.0,0.0,1.0,neutral
mau lihat.apakah ada peluang atau tidak,3,100.0,0.0,0.0,1.0,neutral
ko lemot si sekarang sumpah sulit pol buat cari pengemudi maupun titik lokasi,3,100.0,0.0,0.0,1.0,neutral
gopay perubahan makin ngk jelas. paylater sebelumnya limit 1jt bunganya tetap. sekarang limitnya cuman 500k. ngk bisa lagi paylater di go pulsa . hadehh. mestinya berubah ke yang lebih baik dong. semenjak ganti pt nih,3,100.0,0.5,0.0,0.5,neutral
"senang pakai aplikasi ini ,tapi terkadang mep aplikasi nya tidak sesuai tapi ada nya aplikasi ini sanggat membantu kita yang bepergian",3,100.0,0.0,0.5,0.5,neutral
"knpa gojek tidak bisa dibuka, sudah di hapus downloed ulang masih saja tidak bisa, uda 3 hari ini tidak bisa buka ojek",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"mau bayar gopaylater, loading doang.",3,100.0,0.0,0.0,1.0,neutral
"turunin bintangnya. kenapa jadi tidak bisa pake paylater,, hadehh",3,100.0,0.0,0.2,0.8,neutral
"banyak masalah, bayar gopaylater lelet, sering forceclose",3,100.0,0.0,0.0,1.0,neutral
"gojek sering ngeblank n error, belum diproses ehh. mroses sendiri jadi pesen 2 dengan menu yang sama",3,100.0,0.0,1.0,0.0,negative
yyg f h tidak ad h h tidak ini adalah,3,100.0,0.0,0.0,1.0,neutral
sering eror keluar sendiri,3,70.0,0.0,0.0,1.0,neutral
gojek saya tidak bisa di buja,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
jadi aplikasi pinjaman online atau bagaimana sekarang ini gojek customer. karya anak bangsa sue tiap hari nawarin pinjaman,3,100.0,0.0,0.0,1.0,neutral
cukup memuaskan pelayanannya,3,70.0,0.5,0.0,0.5,neutral
sudah nyesuain titik dari apk gojek malah jauh dari titik lokasi saya,3,100.0,0.0,0.0,1.0,neutral
"kasih bintang 3 dulu karena saya sudah daftar sebagai calon pengemudi gocar sudah hampir 5 bulan belum bisa aktif padahal sudah dapat wa sebagai brikut hi calon mitra gocar dimas fackrudin, info penting khusus untuk anda! kami ingin menanyakan beberapa hal, sebelum akun anda resmi diaktifkan jika memenuhi syarat 1. apakah anda bersedia untuk online selama 8 jamhari atau 4 jamhari ? 2. apakah anda saat ini berdomisili di mojokerto ? 3. apakah mobil yang anda daftarakan didata",3,100.0,0.0,0.5,0.5,neutral
lambat tidak spt dl.msak ya gofood ud dkonfrm sama restonya tapi dpt pengemudi 30 mnit kmdian.halloo drivernya pd mogok kerja ta,3,100.0,0.0,1.0,0.0,negative
"paylater stlh update untuk beli pulsa harus masuk ke app providernya dulu, bayar pakai gopay. tidak bisa dari app gojek. perlu adanya penjelasan aturan pakai yang lebih konkrit dan spesifik",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"saya sangat kecewa,kenapa saya tidak dapat mengajukan gopay pinjam,padahal saya pengguna aplikasi go jek sudah ada 7 tahun lebih,disaat saya sedang membutuhkan kenapa dari go jek tidak membantu.",3,100.0,0.0,0.5,0.5,neutral
min adain gopaylater dong,3,70.0,0.0,0.0,1.0,neutral
saya punya kendala sewaktu hendak melakukan pembayaran. dan saya punya buktinya. tolong segera selesaikan masalah saya,3,100.0,0.0,0.0,1.0,neutral
kenapa gopaylater di blokir saja padahal ngak telat bayar,3,100.0,0.0,0.0,1.0,neutral
moga kedepannya bisa lebih baik n bisa di gunakan dengan semaksimal mungkin,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"tolong dong perbaiki lagi, mau kasih rate restoran kenapa agak ribet ya, dicari kemana ganemu harus nunggu muncul lambat banget",3,100.0,0.16666666666666666,0.3333333333333333,0.5,neutral
"di-update bukan makin bagus malah makin nurun,.",3,100.0,0.0,1.0,0.0,negative
pencarian drivee sangat susah,3,60.0,0.0,1.0,0.0,negative
"bagaimana nihh akun mau ganti email berhari setelah nunggu 30jam mulu gbs di change? mohon bantuan nya dong pihak gojek, aku masi baik ngasi bintang 3",3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"ini kenapa sering ngefreeze ya apk nya, kadang di situasi penting malah ngefreeze sendiri, tolong dibenahi",3,100.0,0.0,0.0,1.0,neutral
"di aplikasi sering di ksih voucher diskon go-food, tapi koq tidak bs di pke. tertulis voucher ini gagal dipakai, mending tidak usah di ksih sekalian dr pd cm php",3,100.0,0.0,0.0,1.0,neutral
"pakai pickup tapi malah diarahin ke gang,padahal sudah jelas tidak bisa,tolong di perbaiki",3,100.0,0.0,0.4,0.6,neutral
"titik map tidak akurat , dan sudah saya kritik lambat tidak da perubahan. beda sama aplikasi sebelah titik map jauh lebih akurat, dan menanggapi balasan dari aplikasi isin akses lokasi pasti sadah di ijinkan karena jika tidak maka juga tidak bisa di gunakan aplikasinya dan pengaturan tidak saya bedakan dengan aplikasi sebelah namun tetap saja titik lokasi kurang akurat",3,100.0,0.0,0.5,0.5,neutral
"gofood kenapa sih sekarang kalo pengemudi nelpon cuma notif lagu sama getar doang, tidak bisa angkat telp karena tidak ada tandanya, hp geter doang, kalo gdriver belum matiin masih geter saja tu hape",3,100.0,0.0,0.2,0.8,neutral
min tolong adain gojek di kota bangkinang provinsi riau dongg,3,100.0,0.0,0.0,1.0,neutral
tolonglah gojek fitur gofoodnya diperbarui saya ingin mengganti pesanan jadi sulit ini tolong,3,100.0,0.0,0.0,1.0,neutral
semoga bagusnya konsisten ya,3,60.0,1.0,0.0,0.0,positive
"maps nya tidak bisa detail, tidak kayak grab atau shopee kalau mau pesan gofood",3,100.0,0.0,0.5,0.5,neutral
"berharap gojek ada fitur langganan perbulan, jadi anter jemput tidak khawatir karena sudah langganan dan kenal pengemudi nya.",3,100.0,0.0,0.0,1.0,neutral
aku baru noba aplykasyi iny gessyy semogha seusai ekspresi ku semangat,3,100.0,0.0,0.0,1.0,neutral
tolong mapnya di abdet masak banyak masuk jalan buntu,3,100.0,0.0,0.0,1.0,neutral
aplikasi buat mempermudah perjalanan tapi promosi perjalanan malah sekarang sudah jarang diksh. semakin sering dipakai malah semakin tidak dpt promosi atau diskon. maunya gimana.,3,100.0,0.0,0.5,0.5,neutral
"aplikasinya mudah digunakan, tapi layanan yang diberikan makin mahal saja",3,100.0,1.0,0.0,0.0,positive
"jaringan bgus tpi lag,apalah",3,70.0,0.0,0.0,1.0,neutral
tidak bisa masuk ke gojek,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"gojek tlg dong ditatar lagi buat para pengemudi terutama gofood, rekrut pengemudi yang melek tekhnologi jgn yang gaptek,yg pinter baca map, masalahny seringkali nganter barang nyasar kenapa malah nyalahin konsumen. saya sangat sering blj online tpi pengemudi dri gojek seringkali bermasalah dlm pencarian lokasi. harap diperbaiki.",3,100.0,0.25,0.25,0.5,neutral
ya gan tidak ke,3,40.0,0.0,0.0,1.0,neutral
"sering lag, stak, map berubah terus buruk",3,100.0,0.0,1.0,0.0,negative
go mart ngilang. goshop ilang ntah lah,3,100.0,0.0,1.0,0.0,negative
"masih zaman saja dah sampai dititik jemput tiba hilang orderana,,tolong diperbaiki,,",3,100.0,0.5,0.0,0.5,neutral
aplikasi makin berat buat hp kentang,3,100.0,0.0,0.0,1.0,neutral
gopay pinjam bungany kalo bisa turunin lagi jgn terlalu tinggi,3,100.0,0.0,0.0,1.0,neutral
kenapa ya ko saya daftar gobox tidak pernah dapet undangan daftar make referinsi dri temen jg tidak pernah ada undangan dri gobox.,3,100.0,0.0,0.0,1.0,neutral
kasih ranting 3 ajh dulu,3,100.0,0.0,0.0,1.0,neutral
isi saldo malah masuk tabungan gopay mau di tf lagi tidak bisa tlng d bntu,3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
"saya tidak bisa update gopay later, padahal tidak ada tunggakan.",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
bagai cara kita masuk lewat imail.mohon bantuannya,3,100.0,0.0,0.0,1.0,neutral
kenapa logo nya makin pudar yang lma bagus metalik,3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"tidak enak mau ngasih bintang 2 atau 3 buat driver. kasian nanti pointnya turun, cmn sering banget dapat pengemudi yang suka ngeluh kejauhan nganter, jarak yang di tempuh 6-7km dan dapenya katanya cmn 15rb karena potongan discount. kita sebgai custumer jg ngerasa tidak enak denger merak ngedumel dalem mobil, sudah cape kerja pengen tenang eh dapet pengemudi gth. tolong dong di perbaikin untuk bagihasil dengan mitra. terima kasih",3,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
tolong dong sediain fitur ambil gambar langsung dari galeri. kadang tuh mau pesenin orang gojek mau liatin muka orang yang dijemput supaya gojeknya tau,3,100.0,0.0,0.0,1.0,neutral
