text,sentiment
tolong dong bagaimana caranya biar lokasi saya tertera dan tepat ada di map kasian abang drivernya karena pasti titiknya tidak sesuai ya walaupun tidak jauh saya pengguna berat aplikasi ini setiap hari minimal x saya nge gofood kenapa alamat saya sndri masih ssh dicari padahal sudah sering ditolongin dibenerin sama drivernya tapi tetep titik tidak sesuai,very_positive
ada diskon yaa tiap abad enak merasa nyaman dan tertarik beli fitur nya ok lancar terus bisa bebas pilih belanja aplikasi yang memadai untuk transaksi mudah bertanggung jawab masalah bisa diatasi simple dan aktif jujur amanah membantu aktifitas yang dibutuhkan jadi mudah dan terpercaya terima kasih salam sukses dan lancar selalu dari pelanggan yaiya saya,very_positive
buat teknisi it gojek tolong lebih di perhatikan maslah keamanan aplikasi nya karena sudah kali saya mendapatkan telpon mengatas nama kan gojek hanya untuk tipu dan juga data yang mereka peroleh data yang ada pada akun gojek,negative
apk ini memeng paling termudah ya bisa tarik tunai di atm terdekat tapi ada sedikit masalah yaitu kalau setiap saya masuk ke apknya langsung keluar jadi mohon di perbaiki ya untuk pihak gojek,very_positive
sangat bagus tapi kurang lengkap,negative
tadi jm wib sy transaksi tarik tunai ke rekening bri gk masuk mpek skrg di cek klik riwayat ada tulisan lagi diproses kok gopay sekarang tidak kyak kmaren,very_positive
saya senang dengan promonya mudahan tingkatin lagi ya promonya apalagi kebutuhan gomartnya,very_positive
punya saya belum topud jadi bintang saja,neutral
pelayanannya bagus pengemudi dan fasilitas di aplikasi sangat lengkap menunjang semua kegiatanku dari makan pembayaran tagihan dll thanks gojek goto,positive
gilakk uda nunggu menit tidak ada yang nerima padahal untuk biaya itu mahal tolong di tingkatkan lagi apk nya,negative
aplikasi ini sangat membantu dan mempermudah sgala transaksi saya sukses selalu dan semakin besar untuk gojek salam anak bangsa,positive
abis update isi gopay ribu kagak masuk,negative
bagus markotop sangat membantu dalam kegiatankebutuhan keseharian sy semakin sukses maju dan ditingkatkan terus pelayanannya bless u,positive
lebih diingatkan lagi driver jika hujan sudah reda dan seseorang ingin memesan go food dan tidak ada satupun pengemudi yang mengambil pesanan nya tersebut terimakasih,very_positive
mempermudah dan memperlancar perjalananan bila pulang malm tidak kwatir selalu siap mengantr,very_positive
makin mahal biaya pengiriman nya,negative
saya mau kasih saran boleh diterima atau tidak saya sarankan diberi fitur pemberitahuan maximal dibatalkan oleh pengemudi x setelah itu pengemudi tidak bisa membatalkan lagi user yang sudah dibatalkan lebih dari x tersebut karena saya sudah x dibatalkan oleh pengemudi yang posisinya sudah setengah jalan saya menyadari kalau rumah saya jalannya sangat rusak tapi ini sangat membuang waktu saya dan bahan bakar untuk drivernya,negative
gabisaa di update setelah di update malah tidak bisa buat dibuka tulisannya juga gabisa update padahal sudah di update,neutral
aplikasi nya bagus tapi sayang tampilan menu gofoodnya jadi sedikit ribet tolong dirubah seperti dulu lagi,very_positive
tukang tipu asal potong saldo orang terus bilangnya promosi tpi cashback tidak masuk parah percuma sudah hubungi cs tapi tidak pernah ada penyelesaian masalah bobrok buruk,very_negative
saya selalu naik go car lbh hemat,positive
aplikasinya lengkap dan sangat beguna apalagi banyak voucher dan promonya semoga semakin baik lagi kedepannya,very_positive
aplikasi makin lambat makin bobrok uda pesen makanan jam lebih drivernya pada nolak semua cuman alasan ujan tolong di perbaiki lagi mitra gojek biar tidak pilih pilih untuk ambil pesanan,negative
parah tidak ada pemberitahuan tuk gopay pinjaman baru lewat sehari sudah pake dc main ancam,negative
pemakaian gopaylaternya makin kesini makin banyak biaya ini itu melebihi ongkir dan makanannya nya dilaporin di ig tidak ada respon di laporon di google riview aku liat sama semua jawabanya gtu doang customer anak juragan kecewa gan,negative
mengapa memakai gpay later pesanan kena biaya cicilan tapi begitu pembayaran tidak bisa dicicil harus bayar penuh kalo dulu pake gpay later hanya ada biaya pemakaian bulanan sekarang malah kejebak dengan kata cicilan,very_negative
solusi tepat untuk perjalanan yang layak bisa di andalkan di mana saja,very_positive
tolong perbaiki masalah saat melakukan pembelian di play store memakai gopay masalah yang saya alami yaitu transaksi tidak dapat diselesaikan padahal saldo saya ada mohon pihak gojek untuk memperbaikinya,neutral
gojek gopay sampah bagus up gopay dari bri sudah kepotong belum masuk masuk ke gopay mana sudah harian lagi nyolong anj gopay bgst,very_negative
mohon dengan sanggat untuk pengemudi go car kalo nanya alamat yang beretika sudah menganggu jalan akses komplek tanya alamat sudah di kasih tau bukan berterima kasih malah melotot malah ngajak ribut,neutral
eror nih kenapa mau pesen makanan dan minuman tapi lokasi nya kenapa jakarta monas padahal saya surabaya,negative
saya kasih bintang masak baru pertama daftar tapi di aplikasinya katanya akun sudah terdaftar trus akun emailnya sudah keisi otomatis entah akun siapa auto uninstall deh,very_negative
dengan karya anak bangsa semua jadi mudah tapi tolong pengemudi yang suka bikin pesan sendiri hilangkan itu sangat merugikan pengemudi yang jujur ori kalo bisa hilang kan titik atow adaka perpikasi wajah terima kasih hidup karya anak bangsa,positive
makin kesini makin lemot aplikasinya,negative
aplikasi bagus banget dah cocok yang lagi susah cari transportasi,very_positive
saat pesen gofood selalu saja foto makanan nya tidak tampil jadi ingin memesan pun susah padahal sering di update app nya tapi tetap foto tidak tampil terus meskipun dalam keadaan bagus jaringannya,positive
kurang asem keadaan lagi darurat verifikasi akun karena hp hilang harus verifikasi pendataan selama jam,negative
performa gojek sekarang sangat menurun bertahun tahun bagus up gopay baru kali ini saldonya tidak masuk mana sudah terpotong dana saya trus sudah ad notifikasi dri gojek tpi tetap saldo tidak bertambah komplain ke aplikasi tidak saja kejelasan bukan msalah nominal tapi kepercayaan costumer ke aplikasi akan menurun karena tidak ada penyelesaian yang jelass,positive
bagus aplikasi ini memudahkan saya dalam banyak hal,positive
sulit mencari pengemudi pada saat hujan tengah malam dan menjelang shalat jumat utk aplikasi ini sangat membantu,neutral
saya tidak lagi mendapatkan voucer padahal saya setiap hari selalu menggunakan aplikasi ini untuk transaksi harian saya pesan makanan pembayaran belanja pembayaran loket tagihan,very_negative
saya hari lalu terlogout dan gakbisa login lagi akhirnya install ulang sampai x dan tetap tidak bisa login sudah ngikuti berbagai cara dari google tetap tidak bisa tolong difix soalnya menyusahkan transaksi saya beli apa selalu pakai saldo gopay,negative
ongkir nya mahal banget mending gua pesan di grab lebih murah ongkir nya kadang ada promosi untuk gratis ongkir lebih enak udah itu saja yang tidak enak dari go jek,positive
sangat menyenangkan dan membantu tapi agak susah buat upgrade,very_positive
kenapa setiap masuk harus update terus tolong untuk d perbaiki karena terlalu menggagu seminggu bisa x update,very_negative
bisa diandalkan saat urgent,very_positive
trimakasih dengan aplikasi ini saya bisa lebih terbantu untuk send kirim cetakan undangan melalui pengemudi gojek semoga lancar dan selalu update aplikasinya,positive
untuk admin go jek terhormat tolong untuk email yang sudah digunakan bisa digunakan kembali karena kalau nomor hp ganti masak harus daftar email lagi ribet mending yang sebelah lebih simple cuma pakai no hp sudah cukup terimakasih,very_negative
tahukah anda kompetitormu sesama online lebih murah wil solo tahukah anda pesanan turun akibat sering ganti versi dari customer tahukah anda versi gojek customer sangat berat dan filenya besar tahukah anda banyak pengemudi gojek pada sulit dapat orderan,neutral
gua pesen gojek pake metode bank sudah diterima pengemudi tapi di batal tap uang tidak kembali ke rekening dari bulan juli sampe sekarang tidak di refund kocak sudah contact cs,negative
terima kasih gojek aplikasi ini sangat membantu terlebih saya sering dapat diskon hehe,positive
selalu dapat pengemudi yang jauh jadi kelamaan nunggu penjemputannya tidak efisien kadang ditunggu tidak brgerak huufftt,neutral
tolong diperbaiki aplikasix saya pesan mobil tapi yang terima pesan mobil sedangkan di pesanan cm mobil buat saya berkelahi dengan pengemudi ini sudah kali saya pesan seperti ini pesenan tapi pengemudi yang terima,very_negative
mau tanya kenapa aplikasi gojek saya tiba tidak bisa dibuka lalu saya hapus dan download kembali tapi tidak bisa terdownload mohon bantuannya,negative
tidak ngerti cara pakai promonya dah d klik tetep tidak applied,neutral
dear gojek kenapa sih kalau kita pesen makanan go food tidak langsung dapet pengemudi aja masalahnya di kota saya tinggal itu pengemudi gojek lebih sulit didapatkan dibanding grab sehingga waktu makanan resto sudah jadi lalu pengemudi yang baru didapatkan terlalu jauh jadi butuh waktu lebih lambat hingga makanan sampai ke tangan saya customer sekian makasih customer,negative
terimakasih gojek saya suka dengan aplikasi ini karena proses upgrade sangat cepat dan membantu semoga ke depannya bisa jauh lebih baik lagi dan tidak ada kendala,very_positive
mudah di gunakan pemetaan bagus tepat fiktur banyak bagus dah pertama kali make langsung faham sayang biaya kurang pas buat ank kos tapi bagus saja dri yang lain,very_positive
mau makan tapi mager go food solusinya fitur wajib yang selalu saya pakai tak kala lapar melanda di malam hari terimakasih gojek untuk vocher go food nya yang selalu hadir tepat waktu,very_positive
kadang suka susah di donlowd,positive
semoga sukaes dan bertambah jaya agar mitra pengemudi bisa tercukupi seluruh kebutuhannya dan tolong perhatikan nasib pengemudi dengan menambah pendapatan dalam setiap pesan agar mereka bisa hidup layak,very_positive
namanya juga buatan manusia tidak selalu sempurna,positive
klo bagi saya pribadi bagus untuk masalah teman yang ngk bisa update ke gopay plus saya rasa cuma dikesalahan cara mengambil foto awal ny saya juga hr foto gini gitu tetap salah dan gagal dengan alasan ini dan itu tapi ketika teman yang sudah biasa yang mencoba mengambil fotonya ternyata langsung berhasil jadi memang saya yang salah sewaktu pengambilan foto tapi itu dr pengalaman pribadi saya,very_positive
pelit promo harga mahal pengemudi dapetnya selalu jauh diam ditempat dichat tidak dijawab klu pake promosi murah pengemudi bgtu masih enak didengar ini sudah mahal pengemudi ttep saja bgtu,very_negative
kenapa tidak bisa diupdate dan tidak bs di install ulang padahal saya baru isi saldo maksd kalian apa jaringan full dwnload apk lain bisa kenapa apk anda tidak bisa,very_negative
wah banyak yang kesal tuh karena update kalau bisa jgn terlalu berat donk aplikasinya tapi so far akun saya baik aja kasihan yang lain uangnya nyangkut,negative
makanannya dtg cepat karena saya pilih expres terima kasih pak,positive
kenapa tidak bisa pake cashback bagus up game nya ya padahal ada promosi nya loh min di coda shop,positive
gofood nya sudah tidak ngotak biaya diluar harga makanan nya bisa sampai setengah harga makanan bahkan lebih padahal sudah pakai voucher promo sangat mengecewakan,positive
layanan nya baik tapi harga semakin mahal saja sama saja dengan pangkalan ojek jauh dekat harga sama,neutral
sering dapat pengemudi yang jauh di dekat lokasi padahal banyak driver tapi tidak dapat yang dekat,neutral
terlalu sedikit promo nya buat naik ojeknya harga nya pun makin tinggi,positive
untuk makanan yang dijual di gofood tolong diseleksi masa beli tidak sama dengan makanan yang dipesan tolong dong di kasih review untuk setiap makanan agar kita yang beli tau mana makanan yang enak dan sesuai apa tidak,neutral
sudah beberapa aplikasi nya error loading trs tapi gabisa buat pesen makanan akhir uninstall,negative
tolong sediain jas hujan tiap pengemudi untuk penumpang soalnya sudah pesan beberapa pengemudi tiap hujan kehujanan trs tidak pada punya jas hujan,very_negative
aplikasi go food lebih bagus yang lama sekarang pengemudi tidak kelihatan sampai mana posisinya,neutral
sekarang gojek emang ngelag banget ya kalo bru mau di buka pdlhan bru saja di update dan jaringan juga baguss tapi dilayar selalu lambat pergerakannya,negative
benerin dong aplikasinya masa ya wifi kenceng tidak knp buka aplikasi gojek muter melulu loading melulu mau pesen go food saja jadi gajadi chat pengemudi saja lambat nyambungnya buruk,very_negative
terimakasih gojek aplikasinya sangat membantu saya selama berada di jakarta terbaik of indonesian,positive
gojek makin lambat makin kebiasan kalau pembayaran pakai tunai selalu alesan gada kembalian masa ya pembelian sama kembalian banyak kan kembalian padahal sudah jelas pembayaran tunai kocak alesan mulu minta dikasihanin,very_negative
jangan kebanyakan notifikasi dan iklan kalau notif iklan sesekali masih di munculkan tapi kalau sudah keseringan notifikasi malah akan di sembunyikan risih serasa kena spam,very_negative
kak kenapa ya akun saya kenapa keblokir mau saya aktifkan kembali saya konfirmasi email kenapa ngk di bales ya tolong dong di respon email saya mohon kak akun saya di aktifkan kembali agar bisa transaksi lagi,very_negative
mas kenapa di apk saya tampilan gojeknya tidak sesuai dengan yang di play store kenapa logonya di hp saya masih tulisan saja gojek bukan logo yang baru and makasih pihak gojek karena ada gojek memudahkan segalanya,very_positive
padahal dah lambat pake gojek karena pindah hp jadi susah log inribet masa harus pindah sbelah tolong lah gojek jangan sampai ya,very_negative
sudah jam pesanan belum ada yang masuk saya tidak bagaimana pembagian pesanan dari server gojek,neutral
app gojek bagus tapi terkadang huruf hurufnya suka besar sendiri sama satu lagi suka muncul gojek suka tidak menanggapi minta tolong perbaiki,very_positive
sangat membantu banyak bonus diskon,positive
saldo saya baru di bagus up tapi aplikasi tidak bisa digunakan itu bagaimana ya sudah saya uninstal terus coba masuk juga tidak bisa loadingnya berjam tapi tidak bisa juga mohon penjelasannya,neutral
mantap banyak promonya,positive
pemakaian gojek pylater sudah bulan bulanan bayar tidak pernah telat update malah tidak bisa di pake apa an sistem buruk banget transaksi semua juga sudah pake gojek malah sekarang bikin kecewa banget soalnya bayar juga tidak pernah telat malah sekarang tidak bisa di pake aplikasi tidak jelas saya selaku pengguna lambat sangat kecewa mungkin tidak hanya saya yang lain juga pasti akan kecewa dengan sistem yang tidak jelas skarang,very_negative
kenapa sih nginstal nya lambat padahal jaringan ya bagus,neutral
kenapa sekarang goride nya tidak bsa di akses padahal sudah di update ttp tidak bsa pake go ride nya cuma muncul peta aja tolong di perbaiki sistem nya,neutral
pengemudi y jauh,neutral
mau psen makanan harus nunggu resto konfirm dlu biasanya mah tidak gtu gtau kenapa sekarang jadi gitu tidak ditrima lagi sama restonya,neutral
iklan nya kenapa sering muncul itu mengganggu saya,negative
aplikasi saya diblokir padahal saya tidak melakukan apapun tolong diperbaiki saya sudah telpon cs tapi masih sama tidak bisa juga,neutral
minimal kasih liat lah rating kita dari driver jangan cuma buat para driver katanya rating kurang dari bikin rejeki mereka seret tapi sebagian mereka malah semena mena rating dikit karena tidak ngasih tip atau tip dikit kalau gitu kan kita tidak tau siapa yang rating jadi jujur jujuran saja deh mulai sekarang,positive
tidak bisa booking lagi karena di batalinx trs bnyak yang batal,negative
setelah di update kenapa tidak ada urutan layanan teratas seperti biasa kenapa yang tidak pernah penting justru muncul seperti gosen gobox yang aku sering pake goride dan gocar kenapa tidak ada,neutral
aplikasi sangat bagus dan sangat membantu kebutuhan sehari hari apalagi dalam masa pendemi,positive
simple tidak pake ribet dan bisa tersambung untuk pembayaran tokopedia,very_positive
berdasarkan analiss kami terdapat beberapa rekomendasibyang dapat di tambahkan mulai dari fitur navigasi dan peta maps tambahkann fitur lalu lintas real time saran titik jemput otomatis optimasi rute untuk pengemudi harga dan promosi tranparansi harga lebih baik lebih banyak promosi saat cuaca buruk notifikasi promosi lebih jelas pencocokan pengemudi percepat pencarian pengemudi saat jam sibuk dan tambahkan notifikasi keterlambatan gofood rekomendasi restorab alternatif,positive
update bintang awalnya slalu suka pake gojek karena slalu ada diskon tiap pesan gofood tapi tiba gopaylater saya diblokir gatau knp pdhal tiap byr tagihan gapernah lewat dr jatuh tempo,positive
dari kemarin saldo gopay gua belum juga masuk padahal sudah isi lwt atm dan respon nya juga lamaa kaya gada niatan buat bikin pemakai gojek nyamann,neutral
suka error gajelas,very_negative
tolong hilangkan biaya layanan apa itu please ya ayo kayak dulu lagi tanpa harus ada biaya layanan itu terimakasih semoga panjang umur sehat selalu yang buat aplikasi ini dan semoga melihat apa yang dikomentari selama ini dari pelanggan gojek ini,very_negative
bukan kah fitur pick up menghindari waktu menunggu di resto pesan dari jam pas nyampe resto jam ternyata kitanya cuman di suruh masukan pin saja dan di suruh nunggu lagi parahnya di struk keterangan waktunya jam emang benar si di sini jam buka puasa jam an tpi ya sama saja kita nya pesen ke resto tidak pakek apk gojek apalagi fitur pick up nya di perbaiki lagi deh sama resto nya juga,very_negative
gojek tunai promosi pelit food pun kalah murah dari sebelah sebelah bisa combo vocer,positive
buat pelanggan yth kalo sudah pesan jangan main batal system gojek sekarang jahat bener kalo pelanggan batal ampe jam malam juga tidak bakalan dapat pesanan lagi,negative
biaya oprationalnya ke mahalan,neutral
aplikasi parah tiba tiba saldo saya di potong rb buruk,negative
makin lambat promosi buat gojek makin dikit padahal dulu banyakk,negative
tidak bisa login padahal nomor yang di berikan sudah benner tolong perbaiki lagi sistem nya,negative
aplikasi saya bermasalah dan sudah sejak november saya menghubungi via telpon karena via email tidak ada respon dan sampai ke tanggal desember saya sudah menghubungi gojek beberapa kali tidak selesai juga dan yang lebih parahnya saya kena denda perhari gara gara gopay saya tidak bisa buat bayar paylater padahal saldo sudah ada dan harusnya cukup buat bayar tolong maslah ini di perhatikan karena sangat kerugikan,very_negative
mudah dan praktis bagi yang laper tapi malas keluar rumah yaa tinggal pesan di gofood aja harganya agak mahalan dikit sih dari pada beli langsung tapi aplikasi ini cocok banget nih buat kaum rebahan yang malas keluar rumah,positive
bagian gosend nya terlalu lama kenapa diubah yang awal lebih baik pesan langsung dapat ini berapa jam dari jam sekarang padahal dalam kota,very_positive
on going ordernya tidak keluar jadi bikin double pesan dan susah hub pengemudi,negative
iya buruk sekarang suka hang mau pesan gofood tiba tiba blank trus keluar dari aplikasi payah malah disuruh cek jaringan data seluller pulsa saya full,very_negative
kenapa ya apk gojek perasaan harus di update trs kn kasian sama yang hp memori rendah,neutral
baiknya ulasan di gofood tidak perlu ada karena kadang ada kesalahan yang tidak di sengaja malah jadi ulasan jadi buruk ke restonya ada juga pesaing yang pengen resto kita jatoh pesan dan kasih ulasan sejelek mungkin,negative
lokasi yang saya sudah tetapkan kenapa tidak sama dengan lokasinya saya sudah seminggu pesan makanan tapi selalu beda lokasinya developer gojek tolong di perbaiki,very_negative
saya baru pertama kali pake gojek karena saya butuh untuk daftar prakerja semoga gopay saya lekas selesai di upgrade karena dari kemarin yang saya upgrade mohon bantuannya gojek terimakasih,very_positive
sudah bagus semua nya tetapi saat saya isi saldo gopay saya lalu tiba tiba di layar hp saya ada tulisan kayak harus masang pin gitu terus disuruh masukkan kode otp gitu tapi malah gabisa gaada notifikasi dari pesan yang masuk pas saya coba kirim ulang lagi malah juga gaada notifkasi lagi tolong ini bagaimana cara mesen or dll gitu tolong perbaiki,positive
dengan gojek transportasi lebih aman praktis dan harga lebih murah terima kasih gojek,very_positive
wahai coustemer raja dan ratu pengemudi cuman cari nafkah buat anak istrinya akibat dari laporan anda para coustemer mematikan rezeki pengemudi tersebut membuat laporan tidak sesuai fakta delik aduan hukum pasal kuhp tentang fitnah,very_negative
padahal banyak dapat kucuran dana dari mana mana tp kenapa pelayanannya bukan makin bagus driver terdekat tidak dapat malah drivernya jauh yang dpt padahal lagi urgent sering double order kalo kayak gitu kasian drivernya pd hal sangat membantu sekali masa aplikasi anak bangsa seperti ini kalah dengan aplikasi dari luar apa memang kita harus d jajah mulu tlg d perbaiki biar pengemudi terdekat yang dapat biar saat butuh cepat dan urgent sigap terhadap pesanan,very_positive
tadinya saya suka banget sama aplikasi ini banyak bantu saya see tapi gara saya isi saldo melalui bank dan saldonya tidak masuk sudah saya laporkan tapi tidak ada tindakan apapun dan ini membuat saya sangat kecewa,neutral
kenapa tarif goride naik sampai bagaimana dengan kami anak skolah ini yang biasanya jadi tlong lah di ssuaikan pada akhirnya nnti penumpang akan balik ke angkutan umum karna gojek terlalu mahal,negative
mantaap tapi kenapa skr harga makanan nya mahal ya ongkir nya juga padahal sudah ada biaya jasa,negative
kurang pas kalau nunggu makanan matang dulu baru di carikan driver kendala nya kasihan penjual jika makanan dah di masak tapi tidak ada yang bawa ke pembeli pembeli pun kadang merasa makanan sudah dingin ketika nunggu pengemudi dari titik pengemudi ke penjual kemudian baru di anter ke pembeli,neutral
kalau tetep tidak ada perubahan penurunan ongkos go ride sesuai daerah terutama kota garut jawa barat gojek tidak bakal laku biar enak pada enak terutama buat anak sekolah bikinin akun khusus anak sekolah tarifnya pun beda jadi orang tidak boleh lebih satu akun cs kalau perlu akun cs nya verifikasi wajah biar tidak di salah gunakan,very_negative
tolong dievaluasi untuk pengemudi online terkhusus car or motor kalau penumpang sudah nunggu lambat jangan main asal batalin dari pengemudinya tanpa pemberitahuankonfirmasi belakangan ini bukan sekali dua kali mendapatkan pengemudi seperti itu tolong dibuat pengaturannya juga di apk jika pengemudi sudah accepted pesan dari penumpang ada durasi juga buat batalin pesanan penumpang dan kalau mau membatalkan diinfo ke penumpang terlebih dulu atau bila perlu penumpang bisa rating pengemudi yang asal batalin,negative
tiga dulu bintangnya soalnya bru mau nyoba akan di tambah lagi nanti kalo sudah nyoba naik gojek nya kalo puas saya tambahin bintangnya kalo tidak puas saya kurangi bintangnya,negative
saya sangat kecewa dengan go jek saya memesan gomart saya sudah bayar sesuai saat saya cek belanjaan ada yang kurang saya ajukan laporan tapi tidak ada respon sangat sangat kecewa sekali,negative
habis updet malah tidak bisa masuk akun kode otp salah mulu padahal sudah saya masuk kode yang sudah di kirim dari pihak apk nya,very_negative
aplikasinya uda bagus sih dan sangat memudahkan kita yang mau buru saran saya seringlah ada in voucher disc gojeknya sekrg ongkos jarak dekat saja mahal se x klo tidak ada disc nya dan tolong perhatikan drivernya klo helm buat penumpangjaket drivernya uda tidak layak dipakaikotor tolong di berikan yang baru tapi jgn dijual mahal ke drivernya kasihan lah mereka,very_positive
aplikasi nya sangat membantu banyak fitur nya tapi kalau pakai gofood entah kenapa nama lokasi jadi beda lalu kalau pakai kuota pasti buruk,neutral
sangat fungsional tapi tolong kalo tiap update deskripsinya yang to the point gausah jelasin yang gapenting buat dibaca tujuan kita soalnya liat apa apa saja yang baru bkn baca cerita yang buang waktu,negative
sangat mudah memakai gopay transaksi mudah dan aman dengan kenyamanan terjamin dan kualitasnya thanks gopay,very_positive
padhal saldo gopay saya lebih dari yang mau penarikan tunai bahkan uang buat bayar admin pun cukup tapi kenpa pas saya mau tarik tunai malah tidak cukup,neutral
tolong dong tindak tegas oknum mitra pengemudi yang nakal tidak jelas pesen go food ditungguin drivernya tidak respon ke restoran tapi malah menjauh muter muter tidak jelas ditanyain katanya sengaja biar dicancel tolong dong seleksi mitra yang bagus hilangkan oknum sepeti itu bukti pesanan sudah dan percakapan sudah di ss,very_negative
terima kasih developer pt goto gojek tokopedia sudah memberi keringanan dalam bepergian kesekolah sekarang sudah tidak lagi diantar sama ortu sayakadang diantar pas tidak ada voucher karena ada aplikasi ini saya bisa berangkat sendiri kesekolah,positive
dsaat urgent tf k bank melalui gopay saldo terpotong tapi tidak masuk k rekening bank,neutral
aplikasi sangat bagus dan membantu banget buat segala transaksi bahkan diskon dan promonya juga berlimpah tidak salah si ini buat di intal di hp apalagi buat jalan jalan hehehe,very_positive
kenapa sekarang pointnya tidak berguna banget tolong diperhatikan kembali fungsinya karena hampir tidak ada gunanya poin yang sudah diperoleh,negative
tidak ada keterangan apakah restoran halal atau tidak mohon ditambahkan sertifikat halal nya,neutral
saya sudah mendownload lalu sudah menggunakam sering skrg sudah dimibta update dan berulang ulang tidak bisa diupadate padahal mau pakai lagi karena msh ada saldo gopay sy,neutral
saya pake gocar dari ank saya sd kls sampe skr sudah kls sehari xpergi pulang mengapa kalau pesen gocar awalbaru hrnya lumayan ringan tapi besok naik dikit besok naik dikit kalau lambat ngk pesen hrnya lumayan turun tapi besok pesen lagi naik lagi besok naik lagi dapet diskon pas pergi tapi pas pulang naik dari hrga biasanya,neutral
aplikasi yang sangat membantu dalam kehidupan sehari hari bagus betul,positive
pokok nya ok banget dah mau pesan apapun tidak perlu pusing tinggal pesan go jek langsung otw,positive
tolong dong di tingkatin lagi ada fitur telfonnya dan bisa ngrim gambar lokasi masak iya saya nunggu lambat bangett mau jelasin ke gojeknya juga susaahh jadi muterr mulukk,negative
tidak ada aplikasi untuk memainkan token yang didapat setelah akun di log out dan log in lagi masih tetap sama setelah uninstall app dan download lagi masih tetap sama,very_negative
tidak jelas ni apk masa nyimpen kartu kredit tidak bisa gua pake di apk grab bisa kenapa kartu kredit aku emang tidak jelas ni apk mana sudah nyoba kali gagal lagi,very_negative
bagus sangat membantu dikala membutuhkan kendaraan dan dikala lapar tapi malas cari makan,positive
uji coba dulu ya,neutral
bagus tpi kenapa goride jadi naik gitu harga nya,positive
malesin pake gojek itu tiap kali transaksi pengemudi selalu tidak ada kembalian alasannya baru kluar hampir tiap hari kek gitu,neutral
enak cepat ramah bagus lah pokoke,very_positive
bagaimana sih baru pesen gofood baru juga nungguin tiba tiba apl nya keluar dan mau masuk lagi suruh update aplikasi nya giliran di update tidak bisa di update coba lagi menjengkelkan banget,very_negative
pelayanannya luamaa sekali masak ya anter barang saja lambat bangt tidak brngkt masak anter barang makanan saja harus jam nunggu belum lagi antarnya jamm tolong dong di tingktkn lagi untuk gojek nya,negative
saya suka aplikasi ini membantu dalam hal apapun termasuk untuk bepergian dan memesan beberapa makanan terus tingkatkan terima kasih,positive
saya kecewa dengan aplikasi gojek setiap saya pesan gocar kenapa posisi pengemudi gocar nya terlalu jauh tolong dong di pebaruhin aplikasi nya,negative
sangat membantu saya jika mau ke customer dengan kereta karena tersedia fitur transit jadi tau rute musti turun dimana dan tinggal klik gojek ke tempat tujuan terima kasih,positive
aplikasi sampah masak login ups ada yang salah itu saja yang muncul kutelpon cs tidak ada masalah sama akunnya katanya masalah koneksi hp spek hp ku tinggi ram g koneksi g kartu telkomael kucoba login malam tetap tidak bisa kutes nonton bokep lancar ajanya masalah koneksi tidak mungkin lah appnya yang abal kutes lagi login pake fb masak diminta lagi login no hp abal kali aplikasi buatan anak bangsa katanya buat malu,negative
aplikasi daring yang sangat bermanfaat mudah digunakan dengan tarif layanan yang cukup nyaman bagi semua orang alhamdulillah,very_positive
lambat pesenan ya,negative
aplikasi yang sangat berguna sekali bangga buatan anak negei sendiri keep up the good work salute,positive
loading menu gofoodnya lambat sekali aneh banget padahal koneksi saya bagus banget gps juga normal saya cek di aplikasi lain juga normal makin lambat makin kecewa aja,very_negative
biaya ongkir dekat saja bagus biaya aplikasi makin jadi hadeh kadang lokasi ngebug pindah sendiri diskon go foodnya buruk sudah banyak paylater saja ditambah lagi sekarang hanya untuk mekdi pizza hut hokben yang tidak ada di dekat tempatku sudah makin buruk tidak bisa numpuk diskon lagi promosi ampas tidak ada untuk gopay biasa,negative
bagus lah pokok nya sangat membantu kalo saya lagi males cari makan ato minum enak lah praktis sekarang terus tingkatkan,very_positive
terlalu banyak biaya layanan yang dibebankan kepada customer tapi si pengemudi tetep kebagian argo yang murah terlalu besar potongan ke drivernya,positive
mohon untuk penagih paylater untuk menagih itu yang sopan denda yang ribu sampe ribuhari saya snggup bayar apalagi cuma ribu bukannya sombong tapi saya tidak suka dngan tata cara nagihnya selesaikan dulu customer berbicara menjelaskan apa knp baru d jawab bukan lgsg di potong terus di ksih nada tinggi ke customer lalu d tutup telponnya ap itu sopan mohon pihak gojek di tindak lanjuti karyawan seperti itu seblum saya ke kantornya langsung,neutral
sengaja saya ksh bintang biar di baca tolong dong saya sudah bagus up dan mau trf ke rekening pribadi tapi kenapa tidak bisa di upgrate aja sedangkan saya lagi butuh kirim uang tersebut mohon bantuannya,positive
saya kasih bintang dulu deh soalnya saya penguna lambat gopay castamer tapi belum dapat playlater,negative
klau bisa promosi promosi makan dan promosi lain lain supaya lebih nyaman dan lebih higenis,positive
pengen pesan makanan tinggal pakai gofood,very_positive
muantaapp pisan gojek mah lah titik peta nya pas tidak kaya aplikasi sebelah pusing saya nentuin titik map nya,very_positive
tolong perbaiki gps keluar masuk ke cemara asri medan sumatera utara karena harus mutar dan menambah biaya yang tidak seharusnya,neutral
al fatihah buat alm affan kurniawan semoga husnul khatimah,very_positive
dpt drivernya lambat banget padahal jaraknya deket bagaimana si,negative
pesan utk yang kedua kalinya tapi ternyata kali ini bumbu sate nya terlalu berminyak dan ukuran dagingnya lebih kecil,neutral
