text,sentiment
hampir sebulan ini suka ngeblass pengemudi titiknya jauh jauh kalau pesan go food atau go ride go car banyak pengemudi tidak mau ambil dan tidak mau batal tidak dapat dihubungi dan kita harus sering batal karena pengemudi tidak kunjung tiba menyebalkan disaat urgent tapi tidak bisa dipakai tolong sistem diperbaiki,negative
goridenya grecep banget msh ada waktu 15 menit dari batas akhir pengiriman good job,positive
cara log in sangat tidak efesien saya nomor saya ilang lambat dan saya lupa saya tidak bisa menggunakan email saya untuk daftar lagi karena email sudah terdaftar dan harus log in pakai nomor yang ilang padahal email lebih akurat daripada nomor,negative
semua nya oke sudah bagus banget cuma ada 1 yang kurang kalau hujan atau grimis itu pengemudi nya susah dapat saya coba di aplikasi sebelah bisa saya paling suka di gojek meskipun saya terpaksa pakai yang lain jadi mohon di pertimbangkan pendapat saya ini sekian selebihnya sudah sempurna kak thank you,positive
jera menggunakan aplikasi ini setelah cek ulasan dari beberapa sumber ternyata yang dialami teman2 di sini mewakili apa yang saya alami jauh dari kata memuaskan banyak mengecewakan dari mulai sistem sampai pelayanannya termasuk cara bersikap pengemudi tanpa customer maaf anda bukan siapa2 otomatis pindah ke aplikasi sebelah yang lebih friendly,neutral
akun saya kena blokir tidak bisa di buka kembali ada uang lagi 800 k,negative
aplikasi angkutan online yang cukup membantu bagi masyarakat yang ingin berpergian pesan makanan atau kirim barang banyakin promosi,positive
saya sering gunakan aplikasi gojek buat goride dan gofood tapi tidak pernah dapat promosi sama sekali beda dengan aplikasi grab,neutral
sudah tidak ada promosi kalau pun ada cuman diresto tertentu kalah saing sama sebelah dan akhirnya costemur pun berpindah,negative
perjalanannya bagus tapi kenapa saya tidak dapat kode promosi ya,positive
aplikasi pembayaran yang sangat baik proses cepat flexsibel dan simpel,positive
saya kasih bintang full minggu ini bahkan bulan ini mskpun seminggu cuman 2 apa 3 kali voucher buat gofood khususnya tapi bagus lah hanya saran tambahin lagi promosi,positive
pesan goofod ongkos kirim nya mahal terkadang lebih mahal ongkirnya dibanding pesan makannya gocard sama gojek mahal tidak ada promosi mohon dikaji ulang untuk tarif ongkos kirim makanan transport angkutan sementara saya kasih bintang 1 dulu ya,negative
ini kenapa tidak bisa download,negative
kenapa sekarang pesan go food di restoran agak jauh dari rumah tidak bisa ya dulu bisa tapi sekrang setiap ketik nama restoran agak jauh selalu oops restoran yang anda cari tidak ada disekitar memang kenapa ya balik ke yang dlu saja deh jangan seperti gini,negative
pesan makanan melalui gofood sangat praktis dan banyak promosi tinggal pesan di gofood terus duduk manis dirumah tinggal tunggu makanan dikirim yang penting promosi ada terus,positive
sangat mudah memakai gopay transaksi mudah dan aman dengan kenyamanan terjamin dan kualitasnya terima kasih gopay,positive
untuk saat ini saya kasih bibtang 3 dulu tolong jangan diperbarui terus aplikasi gojeknya,neutral
sering banget dapat pengemudi yang kebanyakan muter2 bukan karena tidak tau jalan tapi karena anter orang dulu dan lain-lain habis itu tidak dikasih tau,neutral
gojek tidak seperti dulu sekarang voucher cuma bisa pilih 1 antara vocher toko promosi voucher ongkos kirim pun tidak bisa di gabung biaya layanan mahal harga food di aplikasi jauh sekarang mahal toko restoran pengemudi costumer semua kena potongan sungguh luar biasa,negative
kenapa saya tidak bisa pesan go mart ya dlu waktu aplikasi yang lambat bisa pesan gomart belanja di indomaret,negative
terimakasih gojek sangat membantu saya selama di palembang terimakasih semoga terus di tingkatkan dan pengemudi nya mohon diberi bimbingan dalam membaca maps karena pengalaman saya tidak semua pengemudi yang mampu terimakasih,positive
saya mau ngaktipin lagi akun saya tapi susah ya soal nya nomor terdaftar sudah lupa dan tidak aktip lagi mohon bantuan nya terima kasih,positive
cepat kalau kita pesan makanan dan pelayanan baik cukup 5 bintang,positive
cari makanan bisa sejam pas d pesan notif sepi pengemudi terus hdehh pindah ah,neutral
sekarang gojek tidak seperti dulu lagi harganya sudah gila gilaan dekat saja sudah 20 rb tidak banget saran saja kalau mau nyaingin sebelah tidak perlu begitu sbnrnya hanya akan merugikan merchant sndiri pada lari ke aplikasi sebelah,neutral
kenapa gopay saya selalu berhenti,neutral
itu kebijakannya tolong di ubah sudah 3 hari saya tidak dapat pengemudi songong bet jir pengemudi nya,neutral
tolong banyakin voucher promosi nya ya thankyou,neutral
tolong buat jarak jauh ditambah reward buat pengemudi soalnya tidak ada yang mau kalau minta anter yang jauh ujung2nya mereka minta customer yang batalin bagusnya ada alasan kenapa kita batali ya di sampingnya mau nerima pesan jauh juga pengennya tunai buat apa dong saya isi gopay t t selebihnya keren sukses terus,positive
bagus cepat aman,positive
tidak manusiawi kedrivernya sistem prioritas diberlakukan lagi saya pesan goride jadi lambat menunggu padahal banyak pengemudi didepan kampung malah dapat pengemudi lumayan jauh pertimbangkan lagi kalau buat kebijakan,negative
saya kasih karena ada pengemudi dekat malah pengemudi yang jauh yang dpat terus warung masih buka di aplikasi tapi disuruh cari warung lain dan terus sudah diganti dengan warung yang lain sama saja jawabannya suruh cari warung dicari lagi warung lain sama tanggapannya tidak logis aneh saja gtu masa pengemudi yang jauh yang dapat pesanan tapi tulisan di gojek nya saya carikan pengemudi yang terdekat lucu,neutral
tarif ongkos kirim go food kadang lebih mahal dari makanan tolong dong lebih di aplikasikan dengan baik padahal sama saja kenaikan harga dengan ketepatan antar makanan,neutral
mohon maaf ini gojek kenapa ya pesanan sudah disiapkan diresto tiba tiba pengemudi sibuk pesen lagi sampai 10 kali tetep saja tulisan nya area lagi sepi pengemudi saya update lagi aplikasi nya tetep saja tidak dapat pengemudi padalan cuaca tidak lagi hujan tapi susah banget dapat pengemudi tolong perbaiki sistemnya,negative
agak kurang ya sekarang pelayanan nya gojek maaf saya turunkan rating nya semoga kedepannya makin baik yahmohon untuk pengemudi fast respon jangan sampai buat customer menunggu,positive
aplikasi dari gojeknya ini kurang lancar dan sering terjadinya lag atau jaringan error padahal sinyalku sendiri masih kuat disaat ada informasi internet yang lambat disaat mau pesan atau transaksi ternyata setelah informasi itu transaksi atau pesanan pun ternyata berhasil tanpa sepengetahuan sang pemesan atau yang melakukan transaksi hal menyebalkan tersebut bisa membuat kita melakukan sebuah transaksi atau pemesanan berkali kali tolong lah hal ini bisa merugikan sebagian besar orang,negative
bagus biarpun agak mahal,neutral
sekarang aplikasi gojek beda sama yang dulu ongkos kirim nya lebih mahal dan ada 3 pilihan,negative
tadi tiba2 dpat telfon katanya sih dari operator gopay indonesia terus katanya saya menagin uang 2juta rupiah ap ya beneran cuma kenapa mas mas ny maksa suruh bagus up gopay ny 200rb sekarang juga rada aneh ingin mastiin telfon k gojek jambi nomor ny tidak bisa dtelfon,negative
kanaph daya tidak bisa login ke akun lambat tidak muncul kode otp mohon penjelasan nya trimakasih,negative
aplikasi tolol,negative
saran ada pilihan peta antara yang default dengan yang satelit soalnya kalau satelit saya bisa menaruh titik jemput atau drop lebih akurat terima kasih,positive
sangat membantu kebutuhan sehari2 upgrade plus sangat cepat dan membantu pencairan dana prakerja,positive
sangat membantu dan bermanfaat memudahkan pemesanan transfortasi dan pemesanan makanan pokoknya aplikasi yang sangat memanjakan terbaiklah aplikasi ini,positive
tolong pak nadiem atau bang kevin punya karyawan customer servis yang agak pinateran jelas jelas di aplikasi di tv juga ada jaminan saldo kembali jika akun berpindah tangan dan di salah gunakan lah ini telpon customer service malah suruh ikhlasin saja kamu kira cari uang gampang,positive
poin nya tukar dengan pulsa saja biar bermanfaat dan peminat nya banyak dan juga kalau kasih poin jangan pelit pelit,positive
bagus tapi makin mahal,neutral
kalau musim ujan paling susah cr pengemudi padahal banyak yang on sebelahan malah tapi tidak ada yang nyangkut gimna sudah,negative
bagus semua nya,positive
saya sudah beli voucher langganan go food plus tidak bisa dipakai tertulis paket kamu belum habis padahal saya sama sekali tidak ada voucher langganan sama sekali dan baru beli go food plus kecewa sekali uang sudah terpotong dan voucher entah kemana,negative
terlalu tinggi tarifnya ongkos,neutral
makin aneh aplikasinya susah di pakai tampilannya bagus tapi ditekan berkali2 tidak respon ku kira handphone saya rusak buruk banget ini aplikasi buat promosi tapi setengah hati kalau takut bakar uang jangan buat promosi,negative
saat mau update setiap 90ke atas sllu batal ulng lagi batal lagi lagi dan lagi aplikasi tidak bermutu,negative
mending hapus saja bro akun nya punya saya saja tidak bisa balik lagi dengan indikasi akun fiktif padahal gopay ada saldo nya sudah habis pulsa besar buat tlpon ke customer service tapi tidak da hasil untuk balikin akun saya mending di apus saja aplikasi yang lain bisa di buka lagi ini tidak bisa mnding delet saja tidak bisa kopratif,negative
kenapa aplikasi eror saya tidak pesan gosend sama sekali tapi aplikasi tiba tiba pesen gosend 3 pengemudi yang nelpon sudah depan rumah buruk,negative
banyakin promosi dong sudah sering pakai jasa gojek,neutral
kenapa tidak bisa didownload setelah didownload dia ulang lagi,negative
mudah murah dan meriah,positive
semakin kesini kenapa semakin mahal ongkirnya masih kena cas pengemasan pula sayang banget loh padahal sudah langganan jadi males sudah pakai gojek tolong dong di perbaiki lagi,negative
sangat memuaskan dan gercap sehat terus kalian para gojek,positive
maaf admin go jek sayakan minjem pay later apa bisa dikasi waktu atau meringankan pembayaran pay later saya mohon dimengerti disaat kondisi seperti ini mohon dibantu mbakmas,neutral
sangat kecewa sekali dengan aplikasi gojek yang paylaternya padahal sangat membantu sekali walaupun jatuh tempo nya hanya sebulan setelah upgrade malah tidak disetujui gojek paylaternya harusnya pengguna baru itu yang tidak disetujui jangan pengguna lama kenapa siik sistem nya tidak lgsg saja terupgrade kita tinggal meneruskan data2 yang kurang saja jangan seperti pengajuan baru lagi mohon rating bintang saya turunin jadi 1 tolong ditelaah lagi atau ada solusi lain atas permasalahan inih,negative
sering tidak jelas untuk metode jemput nya kadang bisa berfungsi tapi sering nya cuma pajangan saja tidak terpotong jemput nya padahal gopay mencukupi jangan php donk yang benar saja,neutral
tolong perbaiki lagi masa harganya kadang naik 2x lipat melebihi ojeg di pinggir jalan,neutral
promosi makan nya itu2 saja ngebosenin tidak kreatif banget jadi tidak bebas bisa pilih makanan mesti nya voucher makan nya lebih banyak lagi biar konsume bisa bebas jajan di mana saja,neutral
lebih evision bertranfortasi mudah untuk pemesanan goofud makanan namun kekuranganya hanya saja voucher yang kami terima terlalu terbatas dan kurang bgitu jelas,positive
voucher harus pakek gopay kalau cash tidak ada,negative
min gimananih dari kemarin saya ditak bisa beli paket sc indosat padahal saldo gopay saya mencukupi tolong min perbaiki masalah saya,neutral
sebaiknya pesanan dibatalkan tetap ada all restoran tanpa terkecuali 1 menit setelah psn atau pengemudi belum ambil pesanan karena kadang ada kesalahan yang tidak disengaja pengalaman pribadi smntra milih2 restoran lihat lokasi yang dekat dari alamat tapi tiba2 ada telfon masuk selesai kmbali ke menu kan yang tadi dliat tersimpan terus handphone loading kepencet sendiri pesan mau klik batalkan tidak bisa jadi ongkos kirim lebih mahal dari makanan pesanan tidak boleh dibatalkan pas pesanan sudah diantarkan atau diperjalanan itu baru bijak,negative
nunggu 2 jam tapi gofood tidak ada yang jemput hadeh wasting time,negative
bagus kl bisa banyakin lagi bonus atau gratisannya yang pasti setelah sering pakai aplikasi ini wajarlah kami harus dapat gratis atau promosi besar,positive
bagaimana ini keterangan ada masalah mulu kapan bisa tarik uang dari prakerjanya,neutral
apl ini sangat membantu dan memudah kan untuk bertransaksi saya baru mencoba apl ini sangat bagus skali,positive
bisa bantu di update terima kasih playlater nya macet,positive
enakan versi dlu dapat pesanannya lebih cepat dan tolong 1 hal lagi kenapa sejak saya update ke versi terbaru saya tidak bisa lihat pesanan saya yang masih dlm proses tolong segera di perbaiki,negative
tolong di fix harga makanan go food soalnya harganya tibanaik,neutral
aplikasi yang buruk tolong kembalikannuang saya sebanyak 21300 saya sudah melakukan bagus up di gopay tetapi saldo saya tidak bertambah sedikitpun riwat nya jug menghilang uang saya juga menghilang apa ini aplikasi untuk menipu kenapa respon kalian sangat lambat kalian sangat kurang loyal terhadap konsumen kalian dan buruk nya aplikasi kalian sehingga kalian mengganggap enteng kritikan kami,negative
tolong upgrade plusnya dipercepat dong,neutral
saya sangat kecewa saldo go pay terpotong 2x di pemesanan minggu lalu aplikasi error pemesanan terbatalkan 2x dan saldo go pay terpotong 2x sdah di report di aplikasi ktnya proses 7 hari kerja sampai saat ini saldo go pay tidak dikembalikan,negative
cepat jemput mobil bersih pengemudi sangat sopan dan baik,positive
kalau misal tidak ada pengemudi di dekat restoran ya sudah dibatalkan saja otomatis saya nunggu 1 jam tapi tidak bisa dibatalkan dengan alasan pengemudi lagi dijalan sedangkan tidak ada info dapat pengemudi jangan dibawa ribet customer mau nya cepat,negative
biaya layanan makin naik tapi performa tidak ada yang perubahan yang signifikan gopay coin juga berubah2 kdg bisa dipake byr pulsatagihan kdg tidak bisa di alfagift juga gituu bagaimana si,negative
setiap mau pesen tiket tidak bisa pasti server padat padahal masih bisa pesen go food padahal sudah di perbarui tolong diperbaiki lagi,negative
saya sangat terganggu ketika nomor pengemudi di samarkan jadi sulit untuk menghubungi pengemudi ketika mengirim barang dan barangnya belum sampai beri solusinya,negative
kenapa akun saya di blokir saya melakukan banyak batal karena pengemudi nya terlalu banyak alasan kalian bisa baca di chat kalian bisa cek sendiri terima kasih kezel saya sudah langganan lama,neutral
min kenapa tidak bisa upgrade gopay plus saya nyah masih di bawah umur pas transfer tidak bisa,negative
positifnya lumayan lebih murah beda 1 00 2 00 kalau dikumpulkan bisa untuk perjalanan berikutnya gosend nya baik baik kalau tidak ketemu titik yang pas mereka mau tetap bantuin berkomunikasi dengan baik negatifnya entah kenapa map di saya tidak akurat terus padahal pakai aplikasi ojek online satunya tidak masalah jadi aga ribet kalau buru buru karena kendala titik penjemputantitik pengantaran,positive
saya selalu pesen gojek kapanpun dmnapun mohon donk jangan terlalu banyak fitur yang ada malah lambat berat wlaupun sudah pakai wifi dan buka yang lain kenceng buka gojek lambat banget mohon kurangin fitur yang beratnya donk jadi lambat aplikasi nya memang bagus tapi lambat,negative
tidak jls gopay nya saya sudah 2x ini bagus up tapi saldonya tidak bertambah pdhal notifikasi berhasil bagus up nya mah ada tapi saldonya tidak brtambah hilang saldo saya yang ada,positive
apasih gojek tolong perbaiki lagi sistemnya saya dibatalkan 3 kali berturut2 mana laper dan mager lagi susah amat cari pengemudi masa tidak ada satupun yang bisa terima pesanan atau ini server aplikasinya yang ngaconya minta ampun kecewa setelah sama aplikasi ijo2 satu ini,negative
sering memberikan jalur berbelit2 ketika hujan seharus nya performa aplikasi ini lebih baik bukan menurun diskon bukan lagi nilai jual,positive
aplikasi tidak jelas akun sudah level juragan kan otomatis dapat voucher go club pas dipakai buat bagus up game malah akun diblokir semua voucher hilang kesalahannya di mana juga tidak di beri tau sama customer service nya bintang 1 saya rasa lebih dari cukup,negative
terkadang gambarnya masih d tempat tapi orangnya sudah sampai tapi bagus kenapa cepat sampai nya,positive
bisakah kamu mensetting sediakan alat makan secara default saya sering lupa untuk mengkliknya makanan yang diantarkan sering kali tanpa alat makan jadinya,neutral
apa saya pesen gojek nunggu lama voucher nunggu di anter mana gitu sudah ku kasih tip biar cepat sampai malah di batal ama pengemudi motor mohon kalau memang tidak niat motornya mending tidak usah ngojek,neutral
sudah langganan pakai gojek malah harga makin naik terus jarang ada promosi terus selalu dipilihin pengemudi yang jauh dari lokasi padahal buru buru,neutral
gara-gara ganti handphone tidak bisa lagi instal aplikasi gojek gagal teruuss jadi tidak bisa pakai deposit kita yang tersimpan di gojek tolong dibantu donk terimakasih,negative
yang komen saldo nya tidak masuk pas isi di alfamart tunggu di kasih struck nya sama kasir jadi kalau belum masuk bisa di bilangin ke kasir alfamart nya dengan bukti struk,neutral
tidak bisa upgrade gopay sudah lebih dari 10x tetap tidak bisa ktp sim tidak bisa semua padahal platform lain bisa lancar saja langsung bisa di verifikasi kalau sudah bisa baru bintang 5,negative
berbagi pengalaman tentang beli pulsa via gopulsa transaksi langsung dinyatakan gagal tapi gopay lsg terpotong alhasil gopay berkurang tapi pulsa tidak masuk sudah komplain via email tapi tidak ngaruh tolong dong kalau memang transaksi gagal ya gopay nya jangan dipotong gopay dipotong saat transaksi sudah berhasil itu br adil saya mengalami ini tidak cm sekali saya kira suatu saat gopay saya akan balik ternyata sudah berbulan2 tidak balik semoga ada perbaikan kedepannya,negative
gojek tmbh ksini skr tmbh gila ya ongkos kirim gofood nya edan mknn nya harga tidak sbrapa ongkirnya melebihi harga mknn pdhal dekat lho,neutral
aplikasi buruk ini kalau pesan dikasih pengemudi yang jauh dari custemer padhal yang dekat banyak kadang2 titik penjemputantitik tujuan tidak sesuai dengan map tujuan di mana titik nya dimna,negative
gojek kenapa engkau eror jadi tadi saya mau vaksin pesen satu yang dateng banyak banget padahal sudah benar pesen satu yaallah tolong dibenerin sistem nya kasihan pengemudi harus ngalah sesamanya,negative
saya mau tanya nomor saya yang saya daftarkan dulu hilang bagaimana saya bisa masuk ke akun saya yang dulu soalnya saya sudah memakai gopay later saya sudah topup untuk membayar tapi saya tidak bisa masuk ke akun yang dulu,negative
kenapa seh ada tambahan biaya deliver dobel2 reguler atau eksper knapa yang reguler da nominal kan d bawah totalan menu ada biaya penangan dan biaya pengiriman juga maksudnya bagaimana,neutral
sebagai pengguna jasa ojek online saya pesan ojek online goride tapi yang datang ojek online mobil dan saya kaget loh kenapa yang datang ojek online mobil setelah saya telusuri rupanya saya salah klik ya sudah karena kebetulan juga hujan alhamdulillah jadinya tidak kehujanan,neutral
tolong tingkatkan lagi sikap pengemudi dan utamakan penumpang tolong pengemudi menyediakan jas hujan masker dan penutup kepala harus ada baru kali ini saya mendapat pengemudi ojek online yang tidak kompeten tidak punya etika merokok selagi berteduh bersama penumpang,neutral
cari pengemudi yang terdekat saja merugikan waktu kalau bukan karena gopay sudah saya hapus ini aplikasi lebih baik tetangga sebelah selalu dapat yang terdekat,positive
mengapa setiap saya pesan jadi selalu ada 2 pesanan itu membuat saya harus mencancel pengemudi satunya lagi,neutral
fitur rapih dan simpel jarang update tapi design nya tidak bikin mata sakit pokoknya ntapz sudah,neutral
saya kasih dulu tiga kalau memang sudah bagus akan di tambahkan bintang kejora,positive
kenapa saldo gopay ku berkurang sendiri padahal saya tidak melakukan transaksi,neutral
aman nyaman dan tidak php konsisten n reward untuk customernya oke banget berasa jadi anak sultan deh pakai aplikasi go jek bagus,positive
kenapa ya sekarang itu kalau pesen go ride suka susah banget dapat pengemudi malah sering di batal sama pengemudi terus kenapa juga yaa sekarang kalau pesen go food pun susah makin sini makin kurang baik saja pelayanannya,negative
aplikasi layanan antar online pertama yang saya gunakan dan sampai sekarang masih saya pakai saran saya tambahi fitur pp artinya pulang pergi atau lebih tepatnya jemput antar pulang fitur ini dipakai untuk pelanggan yang hanya ingin mengantar sesuatu kemudian sesampainya di tempat tujuan dan menaruh barang tersebut dia diantar pulang kembali menggunakan kendaraan yang sama fitur seperti ini sangat dibutuhkan ketika si pelanggan ingin memastikan barangnya sampai ke tempat tujuan,neutral
rugi banget pakai gojek plus juga yang ada cuma ngabisin uang sama saja seperti gojek biasa,negative
jika dari sisi makanan dan lain-lain diskonnya oke lah tapi jika pesan gocar wow susah bangeett ngeseliin n bikin mau nangis beberapa kli pesan gocar setiap mau ke rs sampai 45 pengemudi batalin ada juga yang minta saya yang batalin bulan 2 tadi pas anak saya rewel kena dbd n tipes saat mau ke rs anak saya sedang lemah n sopirnya berucap coba saya tau gangnya gbs buat mutar mobil sambil kesal lh tarik napas lh demi allah sudah di ujung bibir mau ngelempar itu uang n sruh balik saja tapi lihat anak saya kesakit,negative
kenapa ulasan saya selalu dihapus kan saya memuji kenapa bisa di hapus kan saya bilang aplikasi nya bagus maxim mulai dari 300 rupiah jarak dekat sukses selalu maxim apa yang salah sih,positive
sebenarnya bagus aplikasinya tapi syangnya voucher2 diskon yang d sediakan kenapa makin hari batas minimal ordernya makin naik makin naik,positive
biaya jasa aplikasi terlalu mahal sekarang biasanya nyaman pakai gojek tapi biaya aplikasi kemahalan,neutral
saya tidak lagi mendapatkan voucher padahal saya setiap hari selalu menggunakan aplikasi ini untuk transaksi harian saya pesan makanan pembayaran belanja pembayaran loket tagihan,neutral
biaya sekali mahal promosi tidak ada beda jaman nya pak nadiem yang punya beliau tidak pelit promosi maka nya banyak masyarakat suka pakai custamer gojek buat kirim pesen makanan dan lain-lain tolong buat yang punya saham sekarang jangan pelit kalau tidak mau nasabah mu pergi terima kasih,positive
jarang promosi dikota kecil,neutral
sangat membantu tapi sayang semenjak ada peraturan baru pemerataan tarif ojek jadi mahal banget tarifnya terpaksa non aktifkan,positive
saya sering pakai gofood jarang banget promosi nya,neutral
tidak benar nii saya bikin pesanan terjadwal tapi setiap di cek bookingannya tidak ada pas dibikin ulang baru ada jadi seakan2 pesanan double tapi sekarang malah tidak ada banget sudah dibikin double juga di refresh ratusan kali juga ilang bookingan saya,negative
maaf tidak jadi bintang 5 soalnya sudah 2x yang jemput dan ambil barang jauh kelamaan nunggu nya,neutral
mohon untuk server go jek kalau mau memberikan titik lokasi secara otamatis yang tepat dongyg akurat saya beberapa kali dirugikan gara gara server memberikan titik lokasi yang tidak akurat terima kasih,positive
fiture gopaylaternya ternyata hanya berfungsi 1 hari jatuh tempo tak kira bisa sampai 30hari atau bisa memilih sendiri jatuh temponya,neutral
responnya sangat baik ketika saya melaporkan masalah token listrik yang nomor tokennya tidak keluar atau failed terima kasih atas bantuan dan kerjasamanya sukses selalu,positive
tim gojek sudah bagus melayani castamer tapi saya berharap pengemudi yang tidak sesuai dengan aplikasi n mobil yang tidak sesuai dengan aplikasi mohon tidak lanjutnya terima kasih,positive
mohon untuk pengemudi gocar di daerah manapun tolong apabila jaraknya dekat dan jarak yang di tempuh lumayan dekat mohon jangan di tolak dan mengambil kesempatan membayar harus lebih supaya di jemput banyak oknum yang tidak mau dan apabila mau mebje put harus membayar lebih dari yang di pesan dan juga bahkan sampai di batal sepihak dari sanannya,negative
mempermudah kebutuhan sehari hari,neutral
tolong diberi pengertian kpd para pengemudi agar tidak membuka paket tanpa izin bbrp kali paket saya dbuka tanpa izin dan pnh paket tidak dikirim tapi diketerngan sudah diterima,neutral
bagus sangat membantu dalam keseharian dengan adanya aplikasi ini hidup saya berubah jadi lebih praktis,positive
pengemudi nya sekarang responya lambat,negative
punya beberapa aplikasi transportasi online tapi berasa paling efektif n efisien gojek pakai gocar maupun go ride apalagi kalau go food mah terus berinovasi gojek we are waiting for more the terbaik service,positive
harga nya tidak ngotak,neutral
dari kemarin mau bukaa aplikasinya susah sekali kenapa yaa pdhal pakai wifi dan bukaa aplikasi lain baik2 saja,negative
payah pelayanan buruk,negative
go jek ini lumayan bagus tapi kadang kalau mau mesen suka sedikit lambat buat dapetin pengemudi terus pas sudah dapat pengemudi nanya posisi pas mau di bales harus pakai sms kenapa tidak langsung dari aplikasinya biar cepat kalau bisa di updetan selanjutnya bikin simple saja,positive
agak males kalau mau pesan gofood lewat gojek alamatnya sering dibilang pengemudi tidak sesuai titik padahal jelas sudah masukin dan pilih alamat yang sesuai tapi tetep saja mereka nyasar nanti kalau nyasar mereka marah padahal kalau pesen dari aplikasi lain masukin alamat yang sama tidak pernah itu pengemudi nya nyasar langsung sampai depan mukaa tanpa drama kesal saya itu dimarahin,negative
setelah di upgrade makin lambat sinyal kuat tapi malah muncul server sibuk mulu atau layar putih saja padahal di aplikasi lain cepat banget di bukanya,neutral
apakah sekarang sudah bisa login pakai email sebab nomor hpnya sudah hangus,neutral
payaah banget ya lambat aplikasi ini batalin pesanan kenapa malah saldo kpotong padahal belum ada yang ambil,negative
alhamdulillah diantar sampai tujuan padahal harus muter2 karena banjir sudah takut banget diturunin ditgh jalan tapi tidak,neutral
ramah dan mudah bergaul,positive
tolong tambah fitur ulasan di go food sering kali makanan tidak sesuai dengan gambar skaligus agar costumer bisa tau mana makanan yang layak dipesan dengan harga sekian dan sesuai dengan ekspektasi,neutral
keren mempermudah dan membantu segala hal kehidupan teman download segera,positive
bagus bisa beli makanan cepat saji,positive
ini bagaimana ya hbs bagus up buat bayar pay latter saldo kepotong dan sudah berhasil tapi msh ada tulisan tagihan belum d bayar riwayat bagus up juga tidak masuk,positive
gosend sangat membantu tapi tolong tukang gojeknya kl nge gosend tidak ramah banget woyy judes terus nada bicaranya galak pls jadi kl misal nya ingin nge gosend in lagi ragu buat pakai ini fitur tolong tindak tegasnya admin,positive
tidak jelas bet pengemudi rata rata pada tidak bisa maksimaliln sudah pilih mode yang cepat juga sama saja ujung ujungnya ngecewain tolong perhatikan lebih baik,negative
go foodnya makin tidak asik ada biaya pemesanan minim promosi ongkos kirim makin mahal up dari harga aslinya juga makin kerasa,negative
appnya sering keluar sendiri tidak semudah dulu,neutral
senang seh pakai aplikasi apalagi kalau banyak diskon promosi dan gratis ongkos kirim cuma kalau pakai paylaternya agak malas karena bayarnya akhir bulan bukan bulan depanya terus biaya administrasi nya mahal,negative
secara keseluruhan sudah bagus si tapi yang paling mengganggu itu fitur pesannya delay pesan terkirim nya itu kadang bikin kesel kasian sama pengemudi kalau mau menghubungi tolong diperbaiki ya,negative
tolong kak perbanyak promosi,neutral
buat customer tolong baca pesanan instan anda di bikin dobel pesanan sama gojek kadang 3 makanya lambat sampai nya,negative
aplikasi ini semuanya bagus cuma aneh saja pas di update masa fitur go tix untuk lihat dan pesan tiket bioskop sudah tidak ada agak sedikit kecewa karena tidak ada fitur go tix nya lagi,negative
bagus up gopay keterangan nya sudah sukses tapi saldo nya tidak nambah2,positive
efisiensi waktu dan hampir semua pengemudi ramah ramah mantap gojek,positive
saya sangat suka dengan aplikasi go jek ini karena jika saya mau ke sekolah tidak ad yang antar bisa pesen go jek saja dan harga antar nya pun harga saku gojek is the beast terus berkarya ya gojek kutunggu,positive
aplikasi sangat membantu tapi tolong donk masa di lasih paylatter cuma 30k dan tidak naik limit pembayaran seblm jatuh tempo lagi,positive
saya kasih 3 bintang dulu ya nanti kalau saya sudah ngrasain manfaatnya dan nyaman saya tambahin,positive
maaf kepada pihak gojek saya mau protes perihal gosend saya mengirim barang sejak malam dan sudah ada notif barang terkirim akan pas di tanyakan ke penerima barang belum diterima tidak ada bukti foto barang sudah di tempat dari pengirim dan pengirimpun tidak memperhatikan pada saat penjelasan tempat pengiriman mohon respon report saya,negative
sarana transportasi hemat cepat sehat dan akurat,positive
tolong dong perbaiki sistem nya masak saya biasa nya pesan makan di restoran saya yang sudah langganan tetiba malam ini di aplikasi nya ongkos kirim jadi 3kali lipat dan di atur dengan jarak lebih jauh dari restoran ke tempat paling jauh dari pada lokasi saya mala makin murah aduhh bagaimana sih ini sistem nya,positive
kenapa dapat pengemudi selalu jauh saya sudah 2x berturut turut dapat pengemudi jauh terus padahal lihat di map ada yang dekat kenapa malah dapat yang jauh mohon diperbaiki pelayanan sudah bagus jangan sampai hanya karena pengemudi jauh jadinya pelanggan pada batal semua,neutral
gojek tidak seperti dulu sudah tidak asik sekarang pelit sekarang mah,neutral
saya tadi pagi salah transfer ke akun yang ternyata situs judi online saya maw cari nomornya tidak bisa bisa boleh bantu caranya bagaimana,negative
mempermudah transportasi apapun untuk perpindahan orang dan barang,neutral
pengemudi sukabumi banyak yang memakai aplikasi tuyul jadi kasihan pelanggan yang ingin cepat malah jadi lama tidak ada tindakan dari pt gojek jadi banyak yang beralih ke aplikasi tetangga mohon di tindak lanjuti terima kasih,positive
aplikasi apa dompet terkunci sudah hampir 5 bulan tidak ada penanganan kalau tidak ada saldo tidak masalah ini ada saldo saya tolong jangan merugikan customer nanti anda sendiri yang rugi,negative
sangat memuaskan sebenarnya cuma sekali saya pernah pesan gocar dan setelah sampai di tempat tujuan pengemudi minta bayaran lebih dari 70k ke 100k sudah saya laporkan sih lewat aplikasi gojek ya semoga segera ditindak lanjuti pengemudi yang seperti begini ini bermasalah banget,neutral
